ProfileID,Longitude,Latitude,T_Year,Start_Date,End_Date,Satellite,error,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,QA_PIXEL
MW lrep_MH93,34.9,-13.73,1988,1988-01-01,1988-12-31,Landsat-4,,9056.134975369458,10338.608866995073,10511.105172413794,16922.75566502463,16578.335714285713,13845.189162561574,5440.0
MW lrep_MH94,34.85,-13.67,1988,1988-01-01,1988-12-31,Landsat-4,,8670.372063968016,9994.305347326339,9478.683658170918,18417.579460269866,14692.484257871063,11143.236131934036,5440.0
MW lrep_MH91,35.04,-13.66,1988,1988-01-01,1988-12-31,Landsat-4,,8566.988864142537,9670.66864637466,9427.850532046523,17799.906458797326,14579.780994803265,11492.464736451373,5440.0
MW lrep_MH95,34.88,-13.68,1988,1988-01-01,1988-12-31,Landsat-4,,8582.724384236453,9664.010344827586,9340.983004926109,17909.570443349756,14178.093596059114,10756.577832512316,5440.0
MW lrep_MH96,34.92,-13.68,1988,1988-01-01,1988-12-31,Landsat-4,,8620.048522167486,9896.301724137935,9737.244088669953,17062.688177339907,14968.93275862069,11914.15985221675,5440.0
MW lrep_MH84,34.93,-13.57,1988,1988-01-01,1988-12-31,Landsat-4,,8233.170238975117,9063.476472037444,8605.896526237988,18296.777038679476,12823.22517861542,9556.326927814729,5440.0
MW lrep_MH92,34.92,-13.73,1988,1988-01-01,1988-12-31,Landsat-4,,8920.825595984943,9919.57590966123,9758.9382685069,17876.371141781685,14460.583688833123,11458.762107904642,5440.0
MW lrep_MH81,35.47,-14.6,1988,1988-01-01,1988-12-31,Landsat-4,,8343.467215158315,9326.611568187485,8814.319122413364,18485.08925454999,13309.407878334581,9829.032660184494,5440.0
MW lrep_MH98,35.07,-13.74,1988,1988-01-01,1988-12-31,Landsat-4,,8567.779265873016,9953.654513888887,9437.210813492062,19075.584821428565,14932.029017857143,11596.68030753968,5440.0
MW lrep_MH99,35.09,-13.83,1988,1988-01-01,1988-12-31,Landsat-4,,8488.622381069756,9498.367759428149,9084.579738723196,17109.280995809713,13267.086024155782,10500.348040423958,5440.0
MW lrep_MHG1,34.92,-14.91,1988,1988-01-01,1988-12-31,Landsat-4,,8746.574913750617,9978.522917693444,9643.289797930012,19796.148348940358,15117.89502217841,11811.378265155248,5440.0
MW lrep_MHG100,35.57,-14.78,1988,1988-01-01,1988-12-31,Landsat-4,,9662.245385183358,10857.145459020425,10519.811223234065,19722.599803101155,15043.66551809008,11450.99384691115,5440.0
MW lrep_MH97,35.06,-13.7,1988,1988-01-01,1988-12-31,Landsat-4,,8341.650889055849,9484.06536438768,9034.932632106185,20660.743050338093,14165.479338842975,10491.91334835963,5440.0
MW lrep_MHG101,35.58,-14.75,1988,1988-01-01,1988-12-31,Landsat-4,,8960.873007968128,10472.324203187252,10688.970119521913,18904.615288844623,16339.847111553783,12793.330677290835,5440.0
MW lrep_MHG102,35.61,-14.84,1988,1988-01-01,1988-12-31,Landsat-4,,9087.031513647644,9940.469975186104,9564.797270471461,15126.123076923075,12320.170223325062,9912.623325062035,7440.000992555831
MW lrep_MHG103,35.61,-14.75,1988,1988-01-01,1988-12-31,Landsat-4,,8708.2398505604,10044.183312577836,9875.025155666253,17989.53275217933,14468.898381070985,11418.376587795769,5440.0
MW lrep_MHG104,35.68,-14.76,1988,1988-01-01,1988-12-31,Landsat-4,,9396.815311956254,10819.028088491174,10654.703952274422,20473.20855083271,16031.447675863781,12225.043499875715,5440.0
MW lrep_MHG106,35.73,-14.76,1988,1988-01-01,1988-12-31,Landsat-4,,10267.549092716878,11244.236887894605,11321.696743723589,18172.34551329853,15761.900074571213,12478.116082525474,7191.165796669149
MW lrep_MHG107,35.73,-14.77,1988,1988-01-01,1988-12-31,Landsat-4,,8741.21053927604,9379.895099729132,9114.03028810638,13416.599113518838,10991.243782319629,9363.119921201675,7440.0
MW lrep_MHG109,35.53,-14.76,1988,1988-01-01,1988-12-31,Landsat-4,,8511.780961873914,9708.1258410167,9138.806130077255,19876.989035634193,14165.107400946927,10367.765262895593,5440.0
MW lrep_MHG11,34.98,-14.96,1988,1988-01-01,1988-12-31,Landsat-4,,8754.973885193398,9846.848731214586,9206.364621828037,22116.67553584627,13828.413648681943,10256.174673564921,5440.0
MW lrep_MHG108,35.7,-14.76,1988,1988-01-01,1988-12-31,Landsat-4,,10830.136206896554,12188.179064039408,11865.921921182264,20596.431280788172,16275.03866995074,12652.895566502462,6329.066009852216
MW lrep_MHG110,35.51,-14.87,1988,1988-01-01,1988-12-31,Landsat-4,,8636.994329388557,9838.974605522682,9455.07396449704,18731.680719921103,14309.798323471397,10814.670857988163,5440.0
MW lrep_MHG12,34.98,-14.94,1988,1988-01-01,1988-12-31,Landsat-4,,8913.588877855014,10296.084657398214,10297.032522343594,18652.65193644488,16445.710278053622,13243.271847070504,5440.0
MW lrep_MHG111,35.52,-14.93,1988,1988-01-01,1988-12-31,Landsat-4,,12949.756042860703,14208.49563917269,14082.970097184154,20663.14228756542,18029.71916272116,15270.57837029654,6208.424121604785
MW lrep_MHG13,35.04,-14.89,1988,1988-01-01,1988-12-31,Landsat-4,,8791.775938735178,10251.913784584982,9811.164031620556,19742.577816205532,16232.759881422926,12083.508646245062,5440.0
MW lrep_MHG14,35.01,-14.8,1988,1988-01-01,1988-12-31,Landsat-4,,8236.912336862842,9098.800541738488,8621.888451120412,18574.10662398424,12605.988672740707,9672.217187884758,5440.0
MW lrep_MHG18,35.14,-14.88,1988,1988-01-01,1988-12-31,Landsat-4,,8618.883779055235,9841.58160459885,9493.356910772305,18301.00624843789,15317.638590352411,11636.584103974004,5440.0
MW lrep_MHG105,35.68,-14.79,1988,1988-01-01,1988-12-31,Landsat-4,,9031.538669950738,10501.567487684728,10056.455911330053,20299.877832512317,15790.54901477833,11836.249014778326,5440.215763546798
MW lrep_MHG17,35.15,-14.88,1988,1988-01-01,1988-12-31,Landsat-4,,8493.48977580685,9581.359201773837,9131.772111357477,19569.616161616163,14109.89036708549,10446.543976348854,5440.0
MW lrep_MHG19,35.07,-14.91,1988,1988-01-01,1988-12-31,Landsat-4,,9122.807142857144,10441.984975369458,10467.054679802957,18444.384236453203,16537.02290640395,12869.35221674877,5440.0
MW lrep_MHG20,35.1,-14.89,1988,1988-01-01,1988-12-31,Landsat-4,,8561.534734239802,9813.749072929542,9186.419283065514,20292.22768850433,14604.37873918418,10622.81063040791,5440.0
MW lrep_MHG2,34.95,-14.93,1988,1988-01-01,1988-12-31,Landsat-4,,8576.07127003699,9836.993094944517,9115.010850801478,21690.750431565964,14025.646855733661,10486.167447595559,5440.0
MW lrep_MHG201,35.51,-15.21,1988,1988-01-01,1988-12-31,Landsat-4,,15873.273768043802,16859.521403683426,16702.98133399701,21268.049278247883,18642.029865604774,16674.660029865605,5896.0
MW lrep_MHG202,35.45,-15.22,1988,1988-01-01,1988-12-31,Landsat-4,,9271.669213704708,10569.20433818092,10428.117328074934,20912.976830170075,16366.980773970912,12071.920138033029,5440.0
MW lrep_MHG200,35.53,-15.2,1988,1988-01-01,1988-12-31,Landsat-4,,65535.0,25979.88866995074,26317.81527093596,30124.028325123145,26969.701970443348,23474.10738916256,5896.0
MW lrep_MHG203,35.48,-15.18,1988,1988-01-01,1988-12-31,Landsat-4,,9205.897341211225,10003.736336779913,9680.20753323486,16501.182176267845,13075.976366322007,10032.25258493353,5440.0
MW lrep_MHG16,35.17,-14.87,1988,1988-01-01,1988-12-31,Landsat-4,,8651.332590391283,9624.243932639922,9141.16939078752,19122.210252600296,14212.47275879148,10369.007677067857,5440.0
MW lrep_MHG204,35.54,-15.14,1988,1988-01-01,1988-12-31,Landsat-4,,39410.116256157635,21344.662315270933,21186.596305418716,25892.140886699504,22193.07684729064,18568.45911330049,5896.0
MW lrep_MHG206,35.4,-15.19,1988,1988-01-01,1988-12-31,Landsat-4,,9312.492610837442,10959.15763546798,11084.475123152708,19552.30886699507,16617.555172413788,12889.941625615764,5440.0
MW lrep_MHG207,35.39,-15.17,1988,1988-01-01,1988-12-31,Landsat-4,,8864.14328063241,10107.204051383398,10158.989130434784,17782.467144268772,15016.071393280628,11693.883893280632,5440.0
MW lrep_MHG208,35.38,-15.13,1988,1988-01-01,1988-12-31,Landsat-4,,8315.051358763401,8947.98578908003,8511.547494390426,18718.924956369985,12545.649214659688,9311.936923460487,5440.0
MW lrep_MHG209,35.38,-15.19,1988,1988-01-01,1988-12-31,Landsat-4,,9008.87260034904,10464.574171029666,10238.382448267264,19652.88506606831,16187.236350037394,12672.622787334829,5440.0
MW lrep_MHG205,35.52,-15.15,1988,1988-01-01,1988-12-31,Landsat-4,,11292.331767614336,12109.382941903583,11617.31174289246,18772.551297898644,13796.515698393076,11409.548578491966,6064.480593325093
MW lrep_MHG21,35.1,-14.86,1988,1988-01-01,1988-12-31,Landsat-4,,8457.791924696558,9549.100569729999,8961.155808768894,20423.64701511023,14954.372801585341,10830.830071835524,5440.0
MW lrep_MHG211,35.45,-15.07,1988,1988-01-01,1988-12-31,Landsat-4,,9087.93368237347,9978.910745450012,9625.207180254298,17557.275741710295,12828.255297930691,10102.785090999754,5440.0
MW lrep_MHG212,35.45,-15.03,1988,1988-01-01,1988-12-31,Landsat-4,,8285.071199802907,9145.886178861785,8605.856861295884,18379.24685883222,12587.73614190687,9416.439763488543,5440.0
MW lrep_MHG214,35.52,-15.04,1988,1988-01-01,1988-12-31,Landsat-4,,10956.294996265871,12346.606671645508,12502.26636793627,19946.787403534978,17957.56733881006,14290.17301468758,6941.154095095842
MW lrep_MHG210,35.38,-15.09,1988,1988-01-01,1988-12-31,Landsat-4,,8488.445347119645,9273.395371738061,8780.877646479566,18703.009108813392,13167.877892663711,9846.160019694731,5440.0
MW lrep_MHG215,35.53,-15.04,1988,1988-01-01,1988-12-31,Landsat-4,,9727.184126201631,10975.15627310821,10817.96573823022,18846.951441952184,16216.368745378362,12465.356667488295,7440.0
MW lrep_MHG217,35.42,-15.15,1988,1988-01-01,1988-12-31,Landsat-4,,8826.673057768921,10036.379482071714,9235.171314741034,24768.76693227092,15336.674053784858,10730.916334661351,5440.0448207171285
MW lrep_MHG216,35.42,-15.04,1988,1988-01-01,1988-12-31,Landsat-4,,8136.448542237728,8555.163219536505,8239.259157737355,16694.295788686766,11361.610515823573,8757.290804884127,5440.0
MW lrep_MHG218,35.43,-15.14,1988,1988-01-01,1988-12-31,Landsat-4,,7760.44275759084,7985.897212543553,7759.558735689396,9463.376306620206,8043.946988551516,7623.326281732203,7440.0
MW lrep_MHG213,35.47,-15.05,1988,1988-01-01,1988-12-31,Landsat-4,,9134.816051844464,10395.901296111666,9937.864656031901,19616.100448654037,14663.997507477565,10957.650548354935,5440.0
MW lrep_MHG22,35.25,-14.86,1988,1988-01-01,1988-12-31,Landsat-4,,8779.360946745563,10142.193786982249,9679.238658777122,18989.697978303742,15873.61785009862,12003.97953648915,5440.0
MW lrep_MHG220,35.35,-15.17,1988,1988-01-01,1988-12-31,Landsat-4,,13565.49655342196,15103.970950270801,14842.296159527326,24213.974150664697,19856.039143279173,16468.33924175283,5895.658788774002
MW lrep_MHG221,35.29,-15.16,1988,1988-01-01,1988-12-31,Landsat-4,,9381.311221945136,10375.9421446384,9772.826433915208,21814.97481296758,14277.957855361592,10562.22817955112,5440.0
MW lrep_MHG222,35.27,-15.16,1988,1988-01-01,1988-12-31,Landsat-4,,8352.175106011475,8956.354203043153,8663.208031928161,17417.52856073834,11540.8565727114,9119.282614118236,6278.114242953356
MW lrep_MHG223,35.2,-15.22,1988,1988-01-01,1988-12-31,Landsat-4,,12297.539162561576,13798.620935960591,13076.621921182263,23682.63596059113,18675.82881773399,14554.50344827586,5870.152709359606
MW lrep_MHG224,35.21,-15.22,1988,1988-01-01,1988-12-31,Landsat-4,,9152.27223454053,10507.843311160388,10082.710273466375,20442.053461443713,16200.803892584383,12037.776545947281,5440.0
MW lrep_MHG225,35.31,-15.17,1988,1988-01-01,1988-12-31,Landsat-4,,8783.69704494661,10107.472311894713,9551.973677675689,19087.811273901163,14135.492177799852,10480.171095108019,5440.0
MW lrep_MHG226,35.27,-15.17,1988,1988-01-01,1988-12-31,Landsat-4,,12866.765128968254,14060.038194444442,13726.5964781746,21905.296874999993,17782.578125,14749.091517857141,6365.095238095238
MW lrep_MHG227,35.24,-15.19,1988,1988-01-01,1988-12-31,Landsat-4,,8385.325036964023,9300.492360768852,8823.287333661903,21792.578363725977,14358.166338097586,10119.975357318877,5752.469196648596
MW lrep_MHG228,35.22,-15.21,1988,1988-01-01,1988-12-31,Landsat-4,,8252.94910179641,9041.975049900202,8663.143712574853,14302.217065868268,11528.496506986032,9390.105538922156,6239.401197604792
MW lrep_MHG23,35.05,-14.93,1988,1988-01-01,1988-12-31,Landsat-4,,8695.722167487687,10178.651724137932,10033.379802955666,19206.97339901478,16716.510591133007,12729.501231527094,5440.0
MW lrep_MHG230,35.29,-15.2,1988,1988-01-01,1988-12-31,Landsat-4,,8457.313285679073,9488.398570372194,8904.576287897458,21106.999999999996,13577.672911017991,9784.637170322896,5440.0
MW lrep_MHG231,35.23,-15.14,1988,1988-01-01,1988-12-31,Landsat-4,,8578.82954829049,9992.027202395808,9274.691040678812,20574.752682805083,14711.758422760167,10509.745695033691,5440.0
MW lrep_MHG232,35.21,-15.13,1988,1988-01-01,1988-12-31,Landsat-4,,9150.571535580522,10710.456179775281,10712.961298377033,18589.492134831464,17296.444194756557,13303.747066167296,5440.0
MW lrep_MHG233,35.2,-15.12,1988,1988-01-01,1988-12-31,Landsat-4,,8537.764353469795,9481.931602596105,8820.185471792309,18297.998002995504,12213.814278582124,9320.352720918621,5443.402895656514
MW lrep_MHG229,35.28,-15.19,1988,1988-01-01,1988-12-31,Landsat-4,,10764.86505786752,12087.54567840434,12016.868751539028,20932.161044077817,17630.492735779368,14013.106870229007,5501.975375523272
MW lrep_MHG234,35.21,-15.11,1988,1988-01-01,1988-12-31,Landsat-4,,8604.152120315579,9875.67110453649,9421.031311637082,19142.27144970414,14472.942800788955,10866.00369822485,5440.0
MW lrep_MHG236,35.23,-15.09,1988,1988-01-01,1988-12-31,Landsat-4,,8791.62244143033,9821.712946979038,9744.342293464855,19046.217262638715,15544.116399506778,11856.672256473486,5440.0
MW lrep_MHG237,35.23,-15.12,1988,1988-01-01,1988-12-31,Landsat-4,,8794.753508987933,10196.265451859148,9695.378970696875,19773.50209308052,15441.231716326029,11490.352376262004,5440.0
MW lrep_MHG239,35.25,-15.05,1988,1988-01-01,1988-12-31,Landsat-4,,8714.666830951206,9847.16091670774,9609.410793494333,18238.950221784133,14176.877772301626,10727.751848201082,5440.0
MW lrep_MHG240,35.27,-15.08,1988,1988-01-01,1988-12-31,Landsat-4,,9036.057107540171,10375.733745364649,10064.463782447465,18304.406427688504,14771.040791100124,11502.434363411618,5440.0
MW lrep_MHG238,35.24,-15.07,1988,1988-01-01,1988-12-31,Landsat-4,,11269.209285004965,12530.793942403176,12388.534756703077,16527.418818272094,16167.375372393244,13965.795928500493,5440.0
MW lrep_MHG24,35.06,-14.96,1988,1988-01-01,1988-12-31,Landsat-4,,8475.830992855383,9534.23183050012,8859.981522542495,21563.369056417836,14293.117762995807,10175.365360926335,5440.0
MW lrep_MHG242,35.32,-15.06,1988,1988-01-01,1988-12-31,Landsat-4,,8777.931314623338,9877.120384047266,9443.099704579026,20213.95199409158,15231.09305760709,11108.006400787786,5440.0
MW lrep_MHG241,35.27,-15.1,1988,1988-01-01,1988-12-31,Landsat-4,,8755.453253552732,10017.777112939419,9363.020942408377,20300.22213911743,14607.730989778112,10734.941660433806,5440.0
MW lrep_MHG243,35.32,-15.08,1988,1988-01-01,1988-12-31,Landsat-4,,8816.490886699507,9764.71502463054,9494.433990147782,16435.878078817736,14117.0263546798,11082.013546798025,5440.0
MW lrep_MHG244,35.32,-15.09,1988,1988-01-01,1988-12-31,Landsat-4,,9225.40144710579,10208.129740518963,10202.375748502993,15642.061626746507,13692.07260479042,11431.247504990022,5440.0
MW lrep_MHG246,35.33,-15.06,1988,1988-01-01,1988-12-31,Landsat-4,,9116.651627218933,10384.408777120314,10113.626972386586,20326.526873767256,15649.957593688365,11773.31681459566,5440.0
MW lrep_MHG247,35.41,-15.03,1988,1988-01-01,1988-12-31,Landsat-4,,9365.279665189559,10592.943131462333,10560.83111767602,18575.583948793694,16512.570162481534,12753.543574593796,5440.0
MW lrep_MHG245,35.25,-15.06,1988,1988-01-01,1988-12-31,Landsat-4,,8666.1315919172,9746.515524889108,9347.682355840312,16131.7018235584,13564.26145884672,10447.672991621484,5440.0
MW lrep_MHG248,35.4,-15.01,1988,1988-01-01,1988-12-31,Landsat-4,,8730.06009436305,9769.93742239881,9665.113980630746,17061.199900670475,14225.772535386142,11077.856220511547,5440.0
MW lrep_MHG25,35.07,-14.97,1988,1988-01-01,1988-12-31,Landsat-4,,8463.867283179206,9613.878280429893,9130.752561859535,20747.179705073733,15241.63134216446,11090.171957010749,5440.0
MW lrep_MHG251,35.3,-14.99,1988,1988-01-01,1988-12-31,Landsat-4,,8468.367150948045,9386.666092095542,8869.90691947796,18068.621768037432,12822.622014282199,9606.026840679635,5440.0
MW lrep_MHG250,35.29,-15.03,1988,1988-01-01,1988-12-31,Landsat-4,,8392.627495009981,9318.761477045911,8823.742015968062,18612.006487025952,12870.711077844313,9479.255239520959,5440.0
MW lrep_MHG252,35.24,-15.04,1988,1988-01-01,1988-12-31,Landsat-4,,8843.322660098524,10102.94261083744,10051.309113300496,17053.41551724138,15063.495073891627,11593.131034482762,5440.0
MW lrep_MHG253,35.2,-15.06,1988,1988-01-01,1988-12-31,Landsat-4,,8802.260427010922,9975.558093346574,9580.08142999007,19090.509930486598,15126.416335650449,11305.563058589874,5440.0
MW lrep_MHG254,35.18,-15.08,1988,1988-01-01,1988-12-31,Landsat-4,,8650.556678166584,10087.998028585513,9458.954164613111,18891.009857072455,15095.983242976834,11279.592902907836,5440.0
MW lrep_MHG255,35.16,-15.09,1988,1988-01-01,1988-12-31,Landsat-4,,8808.362648221344,10028.377717391302,9871.399456521738,17843.801877470352,15849.024209486162,12011.92119565217,5440.0
MW lrep_MHG256,35.13,-15.1,1988,1988-01-01,1988-12-31,Landsat-4,,8734.79005248688,9950.937265683582,9461.887778055485,19044.565608597855,14564.092976755812,11183.86028492877,5440.0
MW lrep_MHG257,35.1,-15.13,1988,1988-01-01,1988-12-31,Landsat-4,,8598.464383904025,9877.749812546863,9329.737315671084,20814.541614596354,15238.599850037492,11147.054986253435,5440.0
MW lrep_MHG258,35.09,-15.14,1988,1988-01-01,1988-12-31,Landsat-4,,8585.622413793102,9797.90369458128,9204.684729064038,19440.458374384234,14161.951231527091,10447.897536945811,5440.0
MW lrep_MHG259,35.07,-15.17,1988,1988-01-01,1988-12-31,Landsat-4,,9120.294390356978,10376.266573945293,10210.51692165044,18478.060732498845,15095.794622160409,12015.377839592025,5440.0
MW lrep_MHG261,35.07,-15.12,1988,1988-01-01,1988-12-31,Landsat-4,,8668.700764111412,10015.449593295538,9447.35642100074,21076.95193492729,15349.416070988416,11136.090460931722,5440.0
MW lrep_MHG260,35.07,-15.16,1988,1988-01-01,1988-12-31,Landsat-4,,8741.565185185187,10109.823950617283,9645.202222222222,20456.886172839506,15042.717283950617,10789.333580246914,5440.0
MW lrep_MHG262,35.38,-14.87,1988,1988-01-01,1988-12-31,Landsat-4,,8290.471066239843,9375.473774932281,8670.295739965526,19245.792908150706,12886.597636050237,9476.16153656735,5440.0
MW lrep_MHG263,35.4,-14.83,1988,1988-01-01,1988-12-31,Landsat-4,,8247.287387836492,9198.167746759722,8515.307577268195,18686.169990029914,12613.762462612161,9341.906779661016,5440.0
MW lrep_MHG270,35.67,-14.91,1988,1988-01-01,1988-12-31,Landsat-4,,10458.189795415334,11378.720976090708,11201.750801084547,15954.583929011587,13564.2536356914,11602.65688932709,6331.181661326103
MW lrep_MHG271,35.67,-14.92,1988,1988-01-01,1988-12-31,Landsat-4,,14714.270532603286,16023.087854654057,15744.313091090095,21149.750124440023,18410.874066699853,16124.284718765555,5896.0
MW lrep_MHG272,35.66,-14.91,1988,1988-01-01,1988-12-31,Landsat-4,,8573.494581280791,9018.368472906404,8930.560837438425,13366.883990147784,10574.972413793104,9110.793349753696,7440.0
MW lrep_MHG273,35.65,-14.9,1988,1988-01-01,1988-12-31,Landsat-4,,9541.413733694313,10270.055377799654,9790.935515628846,15188.52128968742,11446.694068422348,9542.192960866352,5513.829190253507
MW lrep_MHG274,35.63,-14.88,1988,1988-01-01,1988-12-31,Landsat-4,,38987.61896551726,21426.031034482763,21270.590886699516,25329.82266009853,20469.210344827592,16763.465763546803,5896.0
MW lrep_MHG275,35.59,-14.86,1988,1988-01-01,1988-12-31,Landsat-4,,25702.818965517243,19596.654926108367,19641.164778325117,24791.548029556645,23031.899014778315,19283.72315270936,5896.0
MW lrep_MHG276,35.6,-15.0,1988,1988-01-01,1988-12-31,Landsat-4,,8808.338873728602,9891.569585710744,9464.995038451998,16996.89431902753,12616.142892582484,9758.452741255272,5440.0
MW lrep_MHG278,35.62,-14.99,1988,1988-01-01,1988-12-31,Landsat-4,,9383.916009852215,10223.914039408866,9931.181034482757,17007.818226600983,13347.989162561576,10372.623152709357,5440.335467980297
MW lrep_MHG277,35.31,-15.0,1988,1988-01-01,1988-12-31,Landsat-4,,7948.958374384238,8327.639408866995,8038.506650246307,11779.214532019705,9291.36773399015,8053.666256157637,6038.522167487685
MW lrep_MHG283,35.57,-14.92,1988,1988-01-01,1988-12-31,Landsat-4,,11621.126739562627,12308.088966202782,11959.72166998012,15993.003479125246,13956.52335984095,11612.830268389664,6248.3066600397615
MW lrep_MHG282,35.6,-14.97,1988,1988-01-01,1988-12-31,Landsat-4,,12342.346923647146,13587.170990857428,13345.839634297012,22233.478131949592,18593.39535458364,14653.426241660489,6054.333580429947
MW lrep_MHG281,35.59,-14.99,1988,1988-01-01,1988-12-31,Landsat-4,,8722.279023909294,9368.943554350502,9185.594035001233,12916.733053980775,10892.229233423712,9583.980773970916,7440.676854818833
MW lrep_MHG284,35.58,-14.9,1988,1988-01-01,1988-12-31,Landsat-4,,9057.33208862335,10193.241722678615,9651.923823749064,20677.616629325366,14629.540702016428,10752.168533731641,7430.540204132437
MW lrep_MHG285,35.52,-15.07,1988,1988-01-01,1988-12-31,Landsat-4,,9043.083251231526,9804.46896551724,9448.716009852214,14866.869704433493,12130.60369458128,9843.749014778325,5440.0
MW lrep_MHG286,35.53,-15.07,1988,1988-01-01,1988-12-31,Landsat-4,,8739.414342629485,9891.912599601594,9177.531125498008,18906.597609561763,12920.450946215142,9808.780129482073,5440.0
MW lrep_MHG289,35.53,-15.08,1988,1988-01-01,1988-12-31,Landsat-4,,9166.963636363636,10025.975093399753,9625.18206724782,16504.552677459527,12164.61220423412,9877.406475716067,7399.153175591532
MW lrep_MHG29,35.15,-14.86,1988,1988-01-01,1988-12-31,Landsat-4,,8612.884207932988,9825.653609263367,9240.381128356737,19625.823848238484,14525.559251047054,10596.0027100271,5440.0
MW lrep_MHG290,35.52,-15.08,1988,1988-01-01,1988-12-31,Landsat-4,,10747.255583126553,11598.065508684864,11377.821339950373,17831.87444168734,14452.671960297766,11912.423325062033,6564.463027295285
MW lrep_MHG292,35.65,-14.94,1988,1988-01-01,1988-12-31,Landsat-4,,9623.272167487685,10493.473645320197,10597.435467980295,15538.159359605914,13761.555172413797,11311.119950738914,7440.0
MW lrep_MHG293,35.63,-14.87,1988,1988-01-01,1988-12-31,Landsat-4,,16183.205489614244,17568.832344213653,17473.49431256182,23409.257418397625,19605.681008902084,15934.294263105832,5896.0
MW lrep_MHG294,35.8,-14.93,1988,1988-01-01,1988-12-31,Landsat-4,,9447.239243969165,10436.057199701569,10107.449390698832,14484.735886595377,11404.906988311366,10062.840089529971,6585.75976125342
MW lrep_MHG296,35.8,-14.94,1988,1988-01-01,1988-12-31,Landsat-4,,11665.498399409014,12867.122137404582,12831.109578921447,18455.1657227284,15398.176557498155,13201.285643930065,6151.826643683821
MW lrep_MHG298,35.73,-14.92,1988,1988-01-01,1988-12-31,Landsat-4,,17437.372295448895,18117.472021885103,17644.218104949025,22345.250932603834,18198.904003979118,15321.870181546883,5896.0
MW lrep_MHG3,34.95,-14.95,1988,1988-01-01,1988-12-31,Landsat-4,,8643.162928272122,9960.636677347793,9290.414838550652,21298.844466354443,14997.70988415085,11124.507764357899,5440.0
MW lrep_MHG300,35.52,-15.16,1988,1988-01-01,1988-12-31,Landsat-4,,8544.003445729755,8973.59758798917,8686.724095495938,13971.550332266796,10492.498646320451,8580.40856509968,7440.0
MW lrep_MHG30,35.1,-14.84,1988,1988-01-01,1988-12-31,Landsat-4,,8458.167159763316,9598.884861932942,9032.585305719922,20675.960552268243,14918.439349112423,10860.17677514793,5440.0
MW lrep_MHG301,35.53,-15.16,1988,1988-01-01,1988-12-31,Landsat-4,,8380.57822123676,9021.251047055928,8614.9992609017,13584.928307464896,9932.451589061346,8485.976102488301,7440.0
MW lrep_MHG302,35.53,-15.17,1988,1988-01-01,1988-12-31,Landsat-4,,10862.618525896414,11342.00174302789,11163.084412350601,14783.131723107574,12303.287599601596,11288.452440239047,5896.0
MW lrep_MHG305,35.53,-15.15,1988,1988-01-01,1988-12-31,Landsat-4,,8237.05372104485,8986.48989650074,8533.346968950222,14545.659931000497,10246.162888122224,8465.70970921636,7440.0
MW lrep_MHG303,35.54,-15.16,1988,1988-01-01,1988-12-31,Landsat-4,,12458.876961394773,13243.142714819433,13009.515566625161,15887.307845579084,14093.54545454546,13003.74047322541,5924.109090909093
MW lrep_MHG309,35.77,-14.79,1988,1988-01-01,1988-12-31,Landsat-4,,12462.896294454118,13423.439940313358,13331.17905993534,18430.417060432734,15613.41158915693,12953.068639641882,6287.402138771449
MW lrep_MHG31,35.06,-14.8,1988,1988-01-01,1988-12-31,Landsat-4,,8606.331854043394,9836.82396449704,9460.297830374753,18028.2783530572,15629.483234714004,11828.218688362918,5440.0
MW lrep_MHG307,35.54,-15.15,1988,1988-01-01,1988-12-31,Landsat-4,,11644.268087215067,12278.105302279484,12114.565163528248,15130.860257680872,13528.12809712587,12369.958870168484,5961.118929633302
MW lrep_MHG310,35.76,-14.78,1988,1988-01-01,1988-12-31,Landsat-4,,8798.606956521739,9875.679006211181,9455.458633540373,16951.944596273293,12930.777391304347,10213.001242236025,7440.982360248448
MW lrep_MHG311,35.79,-14.78,1988,1988-01-01,1988-12-31,Landsat-4,,40338.36417615042,21097.63780306779,21146.223899059867,24889.02944087086,20751.41340920337,17466.827313211284,5896.0
MW lrep_MHG312,35.82,-14.76,1988,1988-01-01,1988-12-31,Landsat-4,,22788.166832421673,16592.726504226754,16180.124316260568,20454.050721034317,16202.331675783196,13163.38612630532,5875.343112879163
MW lrep_MHG313,35.83,-14.77,1988,1988-01-01,1988-12-31,Landsat-4,,10379.631866766094,11422.071836937608,11130.11111111111,18534.426050211285,14158.744469301517,11245.076559781259,7144.174993785733
MW lrep_MHG314,35.84,-14.77,1988,1988-01-01,1988-12-31,Landsat-4,,10708.608620689654,11628.425615763546,11410.018472906404,17350.09926108374,13997.083497536947,11323.686206896553,5993.100985221674
MW lrep_MHG315,35.15,-15.1,1988,1988-01-01,1988-12-31,Landsat-4,,8593.45501602169,10022.825240325361,9289.129652452548,20666.311560266204,14757.789499630266,10764.946265713581,5440.0
MW lrep_MHG318,35.07,-15.07,1988,1988-01-01,1988-12-31,Landsat-4,,8532.922619047618,9795.457589285714,9391.874999999998,18450.33953373016,14836.79365079365,11094.139384920636,5440.0
MW lrep_MHG319,35.09,-15.05,1988,1988-01-01,1988-12-31,Landsat-4,,8507.879280610987,9674.937915742792,8990.902192658286,21073.0428677014,14446.10027100271,10456.350578960333,5440.0
