ProfileID,Longitude,Latitude,T_Year,Start_Date,End_Date,Satellite,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12
185.0,-16.54403213130711,14.522945448433502,2020.0,2020-01-01,2020-12-31,Sentinel-2,945.0,1100.1653543307089,1592.6929133858268,2263.236220472441,2714.1023622047246,3082.48031496063,3324.740157480315,3556.0,3689.527559055118,3946.0,5332.929133858268,4484.96062992126
187.0,-16.544063493985565,14.527464597016252,2020.0,2020-01-01,2020-12-31,Sentinel-2,1038.0,1367.5714285714287,2025.866666666667,2941.9619047619044,3280.914285714286,3541.904761904763,3768.2952380952383,3941.657142857143,4065.2285714285717,4073.6,6001.828571428571,5662.866666666668
186.0,-16.544047811293648,14.525205022950503,2020.0,2020-01-01,2020-12-31,Sentinel-2,1192.0000000000002,1458.9714285714285,2182.92380952381,3128.342857142857,3599.028571428571,3851.009523809524,4091.1809523809534,4283.361904761906,4418.476190476191,4440.4,6251.104761904762,5793.352380952381
189.0,-16.54409486748606,14.531983743793711,2020.0,2020-01-01,2020-12-31,Sentinel-2,1154.0,1428.361904761905,2065.8095238095243,2839.3523809523813,3202.5333333333338,3485.5047619047627,3726.3809523809527,3917.580952380953,4050.8952380952383,4130.0,5980.295238095238,5604.857142857143
190.0,-16.544110558294907,14.534243316505306,2020.0,2020-01-01,2020-12-31,Sentinel-2,1039.0,1344.5142857142857,1961.6380952380953,2707.809523809524,3068.0571428571434,3421.238095238096,3653.114285714286,3856.5333333333338,4010.019047619048,3992.0,5678.009523809524,5241.933333333333
191.0,-16.54412625180965,14.53650288876538,2020.0,2020-01-01,2020-12-31,Sentinel-2,1146.0,1469.291338582677,2160.7165354330705,3017.4015748031493,3397.4409448818897,3663.094488188976,3909.244094488189,4129.708661417323,4273.110236220472,4220.0,6179.047244094488,5623.385826771654
192.0,-16.544141948030425,14.53876246057388,2020.0,2020-01-01,2020-12-31,Sentinel-2,1103.4,1170.4476190476191,1706.3714285714286,2363.7999999999997,2812.8952380952383,3232.542857142857,3469.457142857143,3666.752380952381,3945.066666666667,4177.799999999999,5414.380952380952,4561.295238095238
194.0,-16.544173348590597,14.543281602835885,2020.0,2020-01-01,2020-12-31,Sentinel-2,1082.0,1347.2992125984251,1911.8661417322833,2595.6220472440946,2973.6692913385828,3218.4409448818897,3450.1653543307084,3672.0787401574803,3802.4566929133857,3879.0,5496.393700787402,5013.456692913386
193.0,-16.544157646957366,14.541022031930735,2020.0,2020-01-01,2020-12-31,Sentinel-2,1128.0000000000002,1516.3619047619047,2192.504761904762,3023.914285714286,3413.7428571428577,3617.895238095238,3871.6190476190477,4080.666666666666,4197.6,4193.8,6099.038095238096,5704.64761904762
195.0,-16.544189052930257,14.545541173289262,2020.0,2020-01-01,2020-12-31,Sentinel-2,978.0,1160.009523809524,1676.0190476190478,2199.552380952381,2650.3619047619045,3236.8476190476194,3564.8666666666672,3782.952380952381,3878.6,3950.0,4972.876190476191,4267.171428571429
197.0,-16.544220469729364,14.55006031284044,2020.0,2020-01-01,2020-12-31,Sentinel-2,1047.0,1277.3464566929135,1853.0393700787401,2529.4251968503936,2790.724409448819,3085.708661417323,3323.551181102362,3585.472440944882,3690.259842519685,3855.0,5609.385826771654,5032.929133858267
196.0,-16.544204759976466,14.5478007432908,2020.0,2020-01-01,2020-12-31,Sentinel-2,1121.0,1399.4857142857143,2011.5142857142857,2741.5809523809526,3109.9904761904763,3429.809523809524,3636.9904761904763,3862.571428571429,4007.057142857143,4013.0,5873.333333333334,5441.009523809525
198.0,-16.544236182189078,14.552319881938107,2020.0,2020-01-01,2020-12-31,Sentinel-2,957.2,1176.6666666666667,1711.247619047619,2380.1809523809525,2811.6857142857143,3068.5428571428574,3371.752380952381,3611.1333333333337,3753.8857142857146,3744.8,5465.314285714287,4652.104761904762
202.0,-16.544299059098684,14.561358153807848,2020.0,2020-01-01,2020-12-31,Sentinel-2,935.0,1103.4666666666667,1610.1238095238095,2217.257142857143,2579.390476190476,2932.971428571429,3237.571428571429,3414.142857142858,3610.8952380952383,3587.0,5168.72380952381,4532.714285714286
199.0,-16.544251897355732,14.554579450583752,2020.0,2020-01-01,2020-12-31,Sentinel-2,1051.8,1322.2857142857144,1910.8285714285714,2669.876190476191,3045.952380952381,3258.3047619047625,3493.771428571429,3696.87619047619,3830.2571428571428,3866.4,5844.419047619048,5271.857142857144
203.0,-16.54431478509443,14.56361772064472,2020.0,2020-01-01,2020-12-31,Sentinel-2,1100.0,1391.9291338582677,1998.1417322834648,2755.4173228346453,3131.322834645669,3341.5511811023625,3586.2362204724413,3830.913385826772,3969.968503937008,3941.0,5774.425196850394,4974.165354330708
204.0,-16.544330513797775,14.565877287029242,2020.0,2020-01-01,2020-12-31,Sentinel-2,1101.6000000000001,1372.457142857143,1946.047619047619,2717.7619047619046,3149.4285714285716,3404.457142857143,3659.733333333333,3889.3904761904764,4065.3714285714295,4178.8,5674.085714285715,4565.52380952381
201.0,-16.544283335810405,14.55909858651868,2020.0,2020-01-01,2020-12-31,Sentinel-2,1010.0,1262.0190476190478,1757.5809523809526,2398.609523809524,2656.171428571429,3087.2285714285717,3325.857142857143,3636.0,3761.9904761904763,3775.0,5411.809523809523,4866.4857142857145
200.0,-16.544267615229465,14.556839018777303,2020.0,2020-01-01,2020-12-31,Sentinel-2,1069.0,1226.3228346456692,1765.708661417323,2382.0944881889764,2717.5984251968503,2943.7952755905512,3171.0708661417325,3390.220472440945,3508.3858267716537,3763.0,5317.543307086614,4846.062992125984
205.0,-16.54434624520885,14.568136852961334,2020.0,2020-01-01,2020-12-31,Sentinel-2,1096.8,1362.8095238095239,1908.9809523809524,2609.6761904761906,2972.0761904761907,3198.7999999999997,3397.733333333334,3623.9714285714294,3799.7523809523814,3973.4000000000005,5477.019047619047,4508.5428571428565
206.0,-16.544361979327785,14.570396418440955,2020.0,2020-01-01,2020-12-31,Sentinel-2,1057.0,1269.9606299212599,1778.732283464567,2406.125984251969,2718.2598425196848,2876.755905511811,3107.0078740157483,3307.1259842519685,3500.165354330709,3574.0,5604.685039370078,5052.023622047243
208.0,-16.54439345568976,14.574915548042483,2020.0,2020-01-01,2020-12-31,Sentinel-2,1050.0,1243.561904761905,1743.2095238095242,2378.933333333334,2706.9523809523807,2905.028571428571,3138.5047619047623,3326.7523809523814,3487.32380952381,3533.0,5415.0,4809.657142857143
211.0,-16.544440690544942,14.581694239049542,2020.0,2020-01-01,2020-12-31,Sentinel-2,1004.6000000000001,1257.361904761905,1779.7619047619048,2444.7428571428572,2737.847619047619,2980.8952380952383,3237.038095238095,3439.7047619047617,3557.6857142857148,3588.4000000000005,5435.942857142858,4817.085714285715
207.0,-16.544377716154713,14.57265598346803,2020.0,2020-01-01,2020-12-31,Sentinel-2,967.0,1144.8190476190475,1581.8857142857144,2079.8571428571427,2314.8190476190475,2531.609523809524,2717.657142857143,2971.6000000000004,3062.733333333333,3143.0,5015.961904761905,4472.209523809524
209.0,-16.54440919793306,14.577175112164271,2020.0,2020-01-01,2020-12-31,Sentinel-2,1041.0,1281.015748031496,1853.503937007874,2602.2283464566926,3009.779527559055,3223.9685039370074,3439.204724409449,3647.3700787401576,3810.8976377952754,3807.0,5469.078740157481,4614.653543307087
210.0,-16.544424942884742,14.579434675833308,2020.0,2020-01-01,2020-12-31,Sentinel-2,1009.2,1301.514285714286,1814.3714285714286,2472.0952380952385,2774.7428571428572,3016.285714285714,3206.8380952380953,3412.9047619047624,3523.72380952381,3506.0,5295.952380952381,4687.019047619048
212.0,-16.544456440913784,14.583953801812903,2020.0,2020-01-01,2020-12-31,Sentinel-2,1015.0,1243.0787401574803,1831.732283464567,2512.4015748031497,2840.275590551181,3086.6141732283463,3335.8346456692916,3562.023622047244,3675.7401574803152,3551.0,5552.527559055118,4879.818897637795
213.0,-16.544472193991407,14.586213364123337,2020.0,2020-01-01,2020-12-31,Sentinel-2,975.0,1230.2857142857144,1808.4571428571428,2543.3714285714286,2928.1904761904766,3115.3428571428576,3329.733333333333,3565.933333333334,3703.0666666666666,3762.0,5571.961904761905,4868.428571428572
214.0,-16.54448794977793,14.588472925980769,2020.0,2020-01-01,2020-12-31,Sentinel-2,992.0,1282.904761904762,1846.257142857143,2638.2571428571428,3016.7523809523814,3245.2952380952383,3473.2285714285717,3680.32380952381,3840.7333333333336,3790.0,5683.799999999999,5079.790476190476
215.0,-16.544503708273496,14.590732487385132,2020.0,2020-01-01,2020-12-31,Sentinel-2,944.0,1132.2047244094488,1607.9448818897636,2173.141732283465,2558.4566929133857,2979.1889763779527,3230.968503937008,3431.708661417323,3554.708661417323,3626.0,5036.165354330708,4280.110236220473
218.0,-16.54455100001573,14.597511168879205,2020.0,2020-01-01,2020-12-31,Sentinel-2,1033.0,1196.4645669291338,1724.2125984251968,2305.8267716535433,2646.3779527559054,3021.913385826772,3174.015748031496,3491.913385826772,3590.566929133858,3666.0,5190.755905511811,4647.92125984252
219.0,-16.544566769348755,14.599770728470665,2020.0,2020-01-01,2020-12-31,Sentinel-2,1050.0,1240.4,1809.4095238095238,2513.371428571429,2810.8190476190475,2998.476190476191,3198.504761904762,3390.447619047619,3521.6761904761906,3566.0,5603.295238095239,5095.64761904762
217.0,-16.544535233392264,14.59525160883442,2020.0,2020-01-01,2020-12-31,Sentinel-2,908.6,942.7619047619049,1312.0380952380954,1703.6761904761904,2037.2666666666667,2389.371428571429,2610.514285714286,2732.8285714285716,2900.12380952381,3156.600000000001,4326.866666666667,3702.4095238095247
220.0,-16.544582541391478,14.602030287608748,2020.0,2020-01-01,2020-12-31,Sentinel-2,1014.0,1231.8285714285714,1768.304761904762,2424.209523809524,2738.3809523809523,3006.266666666667,3222.085714285714,3437.6476190476196,3553.7809523809524,3666.0,5368.285714285716,4743.771428571429
216.0,-16.54451946947823,14.592992048336368,2020.0,2020-01-01,2020-12-31,Sentinel-2,1022.0000000000001,1269.0,1786.5809523809523,2472.0666666666666,2823.5428571428574,3064.952380952381,3233.942857142857,3445.714285714286,3588.352380952381,3616.0000000000005,5479.904761904762,4867.990476190476
223.0,-16.544629873779105,14.608808962302009,2020.0,2020-01-01,2020-12-31,Sentinel-2,1093.6000000000001,1325.2952380952383,1793.4666666666672,2481.9809523809527,2863.2380952380954,3109.7809523809524,3339.171428571429,3500.9333333333334,3675.790476190477,3721.0,5505.800000000001,4927.257142857143
222.0,-16.54461409360652,14.606549404524475,2020.0,2020-01-01,2020-12-31,Sentinel-2,956.0000000000001,1363.561904761905,1906.7714285714287,2543.4,2867.552380952381,3043.2285714285713,3207.485714285714,3500.1428571428573,3492.1428571428573,3441.0,5511.895238095238,5046.295238095238
221.0,-16.544598316144018,14.604289846293376,2020.0,2020-01-01,2020-12-31,Sentinel-2,949.0,1047.5275590551182,1492.6929133858266,2019.7322834645668,2420.03937007874,2699.448818897638,2943.5905511811025,3082.2834645669295,3282.968503937008,3323.0,4946.133858267716,4178.960629921259
226.0,-16.54467723055869,14.615587632912474,2020.0,2020-01-01,2020-12-31,Sentinel-2,1055.0,1179.2190476190476,1707.161904761905,2416.219047619048,2848.209523809524,3109.4,3385.1523809523815,3430.342857142857,3725.952380952381,3799.0,5478.8,4682.961904761905
227.0,-16.544693021572936,14.617847188875034,2020.0,2020-01-01,2020-12-31,Sentinel-2,992.0,1274.51968503937,1822.9055118110236,2503.968503937008,2895.9606299212596,3150.889763779528,3409.779527559055,3715.771653543307,3865.1811023622045,3910.0,5378.354330708661,4451.346456692913
224.0,-16.544645656661906,14.611068519625894,2020.0,2020-01-01,2020-12-31,Sentinel-2,1120.0,1614.3779527559054,2249.220472440945,2832.7165354330714,3099.0944881889764,3298.8976377952754,3528.094488188976,3869.8031496062995,3796.1417322834645,3765.0,5546.8031496062995,4872.141732283464
225.0,-16.54466144225506,14.613328076496073,2020.0,2020-01-01,2020-12-31,Sentinel-2,1240.0,1331.866666666667,1792.6285714285718,2430.3523809523813,2721.5333333333338,2955.085714285715,3243.1333333333337,3431.5809523809526,3694.161904761905,3657.0,5462.009523809524,4843.342857142858
228.0,-16.544708783442506,14.620106713793952,2020.0,2020-01-01,2020-12-31,Sentinel-2,993.8000000000002,1211.0666666666668,1804.6380952380955,2629.161904761905,2962.8285714285716,3278.571428571429,3518.7047619047626,3751.009523809524,3885.8380952380953,3899.8,5340.257142857144,4506.885714285714
229.0,-16.544362110098863,14.621957997049766,2020.0,2020-01-01,2020-12-31,Sentinel-2,1000.7924528301887,1170.9056603773586,1699.6320754716983,2281.5943396226417,2727.547169811321,3148.349056603774,3503.811320754717,3741.8396226415093,3847.009433962264,3982.9716981132083,4903.867924528302,3783.5660377358495
230.0,-16.541231060119237,14.467426611415505,2020.0,2020-01-01,2020-12-31,Sentinel-2,850.0,1198.0,1753.0,2466.0,2866.0,3048.0,3329.0,3538.0,3743.0,3842.0,5768.0,5052.0
231.0,-16.541337677009857,14.468730727473677,2020.0,2020-01-01,2020-12-31,Sentinel-2,1007.0,1241.873015873016,1804.420634920635,2493.0,2828.3492063492063,3123.507936507936,3392.4761904761904,3609.190476190476,3782.9761904761904,3890.0,5511.68253968254,4944.809523809523
233.0,-16.541368863030876,14.47324990262821,2020.0,2020-01-01,2020-12-31,Sentinel-2,1086.8207547169814,1284.4622641509434,1876.9811320754718,2640.1981132075475,3079.4150943396226,3325.9905660377367,3601.6132075471705,3821.6792452830196,4004.6132075471705,4059.896226415095,5690.867924528302,4952.707547169811
232.0,-16.541353268671262,14.470990315275774,2020.0,2020-01-01,2020-12-31,Sentinel-2,1029.8,1266.1238095238095,1819.6761904761904,2589.1904761904766,3012.7714285714287,3263.1904761904766,3539.333333333334,3770.419047619048,3955.409523809524,4023.600000000001,5628.361904761905,4732.552380952381
235.0,-16.541400059845238,14.477769075983865,2020.0,2020-01-01,2020-12-31,Sentinel-2,969.0,1259.0095238095241,1833.5238095238096,2622.114285714286,3010.819047619048,3297.180952380953,3528.666666666667,3774.8666666666672,3931.6000000000004,3939.0,5583.952380952381,4779.7904761904765
236.0,-16.54141566230025,14.480028661986958,2020.0,2020-01-01,2020-12-31,Sentinel-2,964.0,1172.9622641509436,1700.9622641509434,2374.009433962264,2863.6226415094343,3109.0849056603774,3415.735849056604,3588.0660377358495,3828.4622641509436,3950.0,5305.7169811320755,4410.056603773585
234.0,-16.54138446008882,14.475509489530928,2020.0,2020-01-01,2020-12-31,Sentinel-2,943.0,1201.9523809523807,1737.0317460317458,2502.4444444444443,2925.928571428571,3256.9047619047615,3584.952380952381,3798.1190476190477,3970.531746031746,3985.0,5327.174603174603,4373.341269841269
237.0,-16.541431267453987,14.482288247540122,2020.0,2020-01-01,2020-12-31,Sentinel-2,968.0,925.436507936508,1319.3412698412696,1462.912698412698,1871.5793650793648,2245.8571428571427,2380.34126984127,2603.912698412698,2653.4523809523807,2699.0,2813.15873015873,2024.4603174603176
239.0,-16.541462485858155,14.486807417296472,2020.0,2020-01-01,2020-12-31,Sentinel-2,953.5377358490567,1089.745283018868,1570.7547169811323,2117.122641509434,2475.943396226415,2857.867924528302,3084.311320754717,3312.915094339623,3456.2075471698117,3515.2641509433965,4703.707547169812,4079.8018867924534
238.0,-16.541446875306576,14.48454783264332,2020.0,2020-01-01,2020-12-31,Sentinel-2,836.8000000000001,1023.1619047619048,1504.8190476190478,2068.504761904762,2496.3904761904764,2868.5904761904767,3152.5428571428574,3358.466666666667,3447.9714285714285,3518.0,4822.904761904762,4131.942857142858
240.0,-16.541478099108847,14.489067001499514,2020.0,2020-01-01,2020-12-31,Sentinel-2,920.0,1101.984126984127,1555.547619047619,2186.6507936507937,2530.928571428571,2861.777777777778,3034.563492063492,3253.6984126984125,3511.2936507936506,3651.0,4978.730158730158,4331.674603174603
242.0,-16.541509333708092,14.493586168555018,2020.0,2020-01-01,2020-12-31,Sentinel-2,945.0,1213.6509433962265,1796.2169811320755,2607.745283018868,3072.9245283018868,3271.537735849057,3551.981132075472,3758.245283018868,3966.8490566037735,4046.0,5499.056603773585,4583.169811320755
245.0,-16.54155620585356,14.500364915760844,2020.0,2020-01-01,2020-12-31,Sentinel-2,853.188679245283,1121.2735849056605,1662.3584905660382,2343.1320754716985,2711.9150943396226,2994.216981132076,3241.8584905660377,3478.1603773584907,3612.6981132075475,3541.4528301886803,5202.754716981132,4389.867924528303
243.0,-16.541524955056904,14.495845751407352,2020.0,2020-01-01,2020-12-31,Sentinel-2,1011.0,1232.5079365079364,1829.484126984127,2608.753968253968,3054.8015873015875,3310.9444444444443,3523.579365079365,3768.968253968254,3915.6269841269846,3990.0,5624.857142857142,4873.055555555556
244.0,-16.541540579105348,14.498105333809308,2020.0,2020-01-01,2020-12-31,Sentinel-2,886.8,1018.5333333333333,1515.304761904762,2077.6000000000004,2497.1428571428573,2993.6761904761906,3261.4380952380957,3571.0476190476193,3746.171428571429,3796.3999999999996,4745.371428571429,3653.3523809523817
246.0,-16.541571835301657,14.502624497261884,2020.0,2020-01-01,2020-12-31,Sentinel-2,742.0,980.3650793650794,1403.7936507936506,1954.5555555555554,2264.785714285714,2594.1349206349205,2848.134920634921,3113.595238095238,3297.1190476190473,3286.0,4452.380952380952,3581.0238095238096
247.0,-16.54158746744978,14.504884078312358,2020.0,2020-01-01,2020-12-31,Sentinel-2,893.0,1141.2666666666667,1697.752380952381,2364.057142857143,2692.4000000000005,2970.171428571429,3240.9238095238097,3431.752380952381,3551.571428571429,3612.0,5333.447619047619,4546.076190476191
252.0,-16.541665668695273,14.516181976804074,2020.0,2020-01-01,2020-12-31,Sentinel-2,889.0,963.5952380952381,1333.8095238095236,1720.357142857143,1952.5317460317458,2395.5634920634916,2688.0555555555557,2966.8333333333335,3055.5238095238096,3466.0,4095.9761904761904,3032.373015873016
250.0,-16.54163438009558,14.511662818759776,2020.0,2020-01-01,2020-12-31,Sentinel-2,830.0,1175.3904761904762,1754.809523809524,2404.8952380952383,2797.5904761904762,3171.5904761904762,3412.209523809524,3622.7904761904765,3792.4380952380952,3635.0,4951.847619047619,3811.276190476191
241.0,-16.541493715058785,14.491326585252384,2020.0,2020-01-01,2020-12-31,Sentinel-2,999.0,1239.7333333333333,1820.0571428571432,2562.666666666667,2943.552380952381,3201.8952380952383,3507.0095238095237,3697.704761904762,3892.7904761904765,3864.0,5573.333333333334,4690.72380952381
249.0,-16.541618739846612,14.509403239061374,2020.0,2020-01-01,2020-12-31,Sentinel-2,915.0,1201.0079365079366,1796.8650793650793,2432.238095238095,2810.8809523809523,3105.436507936508,3323.3015873015875,3590.396825396825,3769.7063492063494,3842.0,5289.539682539682,4345.18253968254
253.0,-16.541681317046255,14.518441555149831,2020.0,2020-01-01,2020-12-31,Sentinel-2,1217.0,1477.3047619047618,2102.8857142857146,2918.4476190476194,3258.9428571428575,3458.942857142857,3697.457142857143,3917.704761904762,4083.5809523809526,4211.0,6129.085714285715,5711.7904761904765
248.0,-16.541603102298055,14.507143658912211,2020.0,2020-01-01,2020-12-31,Sentinel-2,786.0,914.9811320754718,1367.745283018868,1788.9056603773583,2280.566037735849,2796.6226415094343,3144.3207547169814,3318.669811320755,3564.1886792452833,3578.0,4340.160377358491,3143.3584905660377
251.0,-16.54165002304509,14.51392239800737,2020.0,2020-01-01,2020-12-31,Sentinel-2,751.4811320754717,1130.8396226415095,1608.7830188679247,2146.2547169811323,2499.396226415094,2881.1603773584907,3188.4433962264156,3405.915094339623,3555.5094339622647,3432.9433962264156,4686.141509433964,3522.886792452831
255.0,-16.541712621851143,14.522960710488238,2020.0,2020-01-01,2020-12-31,Sentinel-2,958.0,1232.0555555555554,1778.1349206349205,2515.880952380952,2836.873015873016,3317.2777777777774,3520.6825396825398,3773.6746031746034,3926.7619047619046,3886.0,5340.880952380952,4650.952380952381
254.0,-16.54169696809817,14.520701133044575,2020.0,2020-01-01,2020-12-31,Sentinel-2,1035.0,1223.1320754716983,1781.2641509433965,2414.179245283019,2884.1037735849063,3266.0471698113206,3513.6226415094343,3710.1415094339627,3860.1792452830196,3984.0,5339.358490566038,4734.29245283019
256.0,-16.541728278305314,14.525220287480758,2020.0,2020-01-01,2020-12-31,Sentinel-2,1098.4,1381.3809523809523,2038.5333333333333,2924.0,3367.6000000000004,3618.2857142857147,3854.114285714286,4080.3619047619045,4231.019047619047,4256.0,5998.038095238096,5309.980952380953
257.0,-16.541743937460804,14.527479864022077,2020.0,2020-01-01,2020-12-31,Sentinel-2,1107.1132075471698,1318.556603773585,1954.9433962264152,2860.867924528302,3260.0,3494.509433962264,3774.933962264152,3971.1415094339627,4115.38679245283,4204.056603773585,6006.537735849056,5328.122641509435
258.0,-16.541759599317743,14.52973944011212,2020.0,2020-01-01,2020-12-31,Sentinel-2,1099.0,1346.2222222222222,2021.8333333333333,2917.1428571428573,3336.4206349206347,3572.84126984127,3799.8650793650795,3954.6904761904757,4147.769841269841,4178.0,6065.055555555556,5669.976190476191
260.0,-16.5417909311365,14.53425859093815,2020.0,2020-01-01,2020-12-31,Sentinel-2,1055.0,1240.801886792453,1841.6792452830189,2536.0000000000005,2961.4716981132083,3277.537735849057,3569.33962264151,3727.8396226415093,3821.650943396227,3900.0,5424.386792452831,4968.641509433963
259.0,-16.541775263876264,14.531999015750834,2020.0,2020-01-01,2020-12-31,Sentinel-2,1106.0,1332.9904761904763,1936.0380952380954,2727.019047619048,3009.676190476191,3266.6,3526.4285714285716,3749.409523809524,3893.847619047619,4030.0,5870.066666666667,5387.266666666666
261.0,-16.541806601098575,14.536518165673986,2020.0,2020-01-01,2020-12-31,Sentinel-2,1138.0,1364.420634920635,2043.095238095238,2949.8253968253966,3298.1825396825398,3568.142857142857,3793.142857142857,4058.9841269841268,4175.071428571428,4232.0,6011.119047619047,5464.833333333333
262.0,-16.541822273762623,14.538777739958292,2020.0,2020-01-01,2020-12-31,Sentinel-2,1164.2,1402.9047619047622,2068.1047619047617,2836.12380952381,3245.6761904761906,3485.6476190476196,3801.161904761905,3972.876190476191,4111.628571428571,4258.0,6031.390476190477,5528.952380952382
263.0,-16.541837949128773,14.541037313791016,2020.0,2020-01-01,2020-12-31,Sentinel-2,1122.056603773585,1349.8018867924527,1985.4056603773588,2681.8301886792456,3088.7735849056603,3501.603773584906,3767.3867924528304,3974.018867924529,4142.88679245283,4204.254716981133,5624.150943396227,5199.820754716981
264.0,-16.541853627197156,14.543296887172072,2020.0,2020-01-01,2020-12-31,Sentinel-2,1161.0,1338.515873015873,1938.690476190476,2701.246031746032,3049.190476190476,3268.1031746031745,3525.0793650793653,3709.674603174603,3881.4206349206347,4105.0,6269.190476190476,5841.388888888889
267.0,-16.541900677617,14.550075604604654,2020.0,2020-01-01,2020-12-31,Sentinel-2,1070.0,1251.6031746031745,1761.2063492063492,2430.9126984126983,2791.8253968253966,3066.6984126984125,3323.825396825397,3541.3809523809523,3738.9523809523807,3834.0,5469.412698412698,4844.007936507936
265.0,-16.5418693079679,14.545556460101407,2020.0,2020-01-01,2020-12-31,Sentinel-2,1038.0,1188.3714285714286,1731.5809523809526,2365.4761904761904,2691.876190476191,3110.6285714285714,3415.1333333333337,3625.6000000000004,3781.361904761905,3973.0,5391.104761904762,4795.4857142857145
266.0,-16.54188499144114,14.547816032578954,2020.0,2020-01-01,2020-12-31,Sentinel-2,1317.0,1622.075471698113,2304.801886792453,3181.349056603774,3579.169811320755,3801.6886792452833,4087.716981132076,4254.018867924528,4360.679245283019,4487.0,6541.433962264152,6228.952830188679
268.0,-16.541916366495617,14.552335176178424,2020.0,2020-01-01,2020-12-31,Sentinel-2,1158.0,1423.552380952381,2024.247619047619,2775.819047619048,3136.219047619048,3414.9714285714285,3665.7333333333336,3882.0857142857144,4033.4380952380957,4061.0000000000005,5858.304761904762,5354.542857142857
269.0,-16.541932058077116,14.55459474730022,2020.0,2020-01-01,2020-12-31,Sentinel-2,1101.3396226415095,1272.2830188679243,1818.61320754717,2505.3207547169814,2862.377358490566,3131.811320754717,3368.5754716981132,3562.5660377358495,3716.1415094339627,3896.9339622641505,5528.132075471699,4980.754716981132
270.0,-16.541947752361633,14.556854317969966,2020.0,2020-01-01,2020-12-31,Sentinel-2,993.0,960.3095238095237,1374.373015873016,1754.2380952380954,2252.809523809524,2876.365079365079,3143.7063492063494,3406.2619047619046,3523.7222222222217,3665.0,4246.642857142857,3631.857142857143
271.0,-16.54196344934929,14.559113888187603,2020.0,2020-01-01,2020-12-31,Sentinel-2,1046.0,1364.552380952381,1938.152380952381,2662.6476190476196,2975.7238095238095,3261.32380952381,3471.571428571429,3718.352380952381,3879.4952380952386,3865.0,5689.771428571429,5228.133333333334
272.0,-16.541979149040223,14.561373457953064,2020.0,2020-01-01,2020-12-31,Sentinel-2,970.0,1149.2830188679243,1614.301886792453,2185.716981132076,2536.245283018868,2911.669811320755,3201.8679245283024,3360.528301886793,3579.330188679245,3671.0,5142.933962264152,4450.4811320754725
276.0,-16.542041974839314,14.570411732491843,2020.0,2020-01-01,2020-12-31,Sentinel-2,1050.0,1307.4444444444443,1827.8412698412696,2527.5,2909.4523809523807,3121.0079365079364,3349.8095238095234,3615.936507936508,3744.468253968254,3792.0,5610.023809523809,4794.6349206349205
274.0,-16.542010556532436,14.565892596127194,2020.0,2020-01-01,2020-12-31,Sentinel-2,967.2,1198.6000000000001,1658.352380952381,2233.152380952381,2585.6,2963.914285714286,3246.133333333333,3452.247619047619,3617.171428571429,3653.8,4966.4571428571435,3996.104761904762
273.0,-16.54199485143456,14.56363302726628,2020.0,2020-01-01,2020-12-31,Sentinel-2,1025.0,1380.952380952381,1918.7857142857142,2613.174603174603,2999.3253968253966,3287.5158730158732,3560.2380952380954,3759.174603174603,3908.642857142857,3857.0,5655.714285714285,5143.936507936508
277.0,-16.542057688048583,14.57267129999546,2020.0,2020-01-01,2020-12-31,Sentinel-2,998.0,1072.7523809523811,1517.4857142857145,2037.009523809524,2407.4380952380952,2756.9428571428575,2996.0571428571434,3085.0476190476197,3351.2000000000003,3500.0,4960.980952380953,4365.219047619048
275.0,-16.542026264333977,14.568152164535732,2020.0,2020-01-01,2020-12-31,Sentinel-2,1053.367924528302,1288.5754716981132,1842.1792452830189,2572.377358490566,2914.896226415094,3135.7452830188677,3334.9245283018868,3544.9716981132083,3718.1509433962265,3778.0000000000005,5815.462264150944,5114.7169811320755
279.0,-16.542089122579423,14.577190433644924,2020.0,2020-01-01,2020-12-31,Sentinel-2,1064.0,1329.6746031746031,1896.9365079365077,2640.1031746031745,2982.9761904761904,3186.0,3390.785714285714,3629.190476190476,3800.190476190476,3823.0,5671.428571428572,5024.047619047619
281.0,-16.542120567927537,14.581709565483624,2020.0,2020-01-01,2020-12-31,Sentinel-2,934.1981132075472,1133.160377358491,1597.4716981132076,2119.8018867924525,2383.4528301886794,2525.745283018868,2701.990566037736,2894.6415094339623,3038.7735849056608,3098.2735849056608,4972.330188679246,4348.33962264151
282.0,-16.542136294658402,14.583969130723766,2020.0,2020-01-01,2020-12-31,Sentinel-2,1027.0,1331.1190476190477,1915.984126984127,2606.2619047619046,2908.2301587301586,3085.1984126984125,3312.873015873016,3473.3809523809523,3579.3650793650795,3558.0,5691.666666666667,5310.484126984126
280.0,-16.542104843901253,14.57944999979065,2020.0,2020-01-01,2020-12-31,Sentinel-2,1019.8,1308.0666666666668,1807.9714285714288,2457.819047619048,2767.866666666667,2940.2380952380954,3170.5809523809526,3357.5238095238096,3499.133333333334,3396.7999999999997,5485.571428571429,4895.666666666667
283.0,-16.542152024093976,14.58622869551103,2020.0,2020-01-01,2020-12-31,Sentinel-2,954.0,1242.104761904762,1733.7523809523814,2347.4857142857145,2701.4952380952386,2931.6952380952384,3139.371428571429,3328.361904761905,3504.695238095238,3518.0,5182.914285714286,4416.314285714286
