ProfileID,Longitude,Latitude,T_Year,Start_Date,End_Date,Satellite,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,QA_PIXEL
IRD_27,-16.532949855948942,14.616607153150692,2016,2016-01-01,2016-12-31,Landsat-8,10204.285009861935,11012.339250493094,13330.24063116371,15961.21597633136,20203.52564102564,27687.254437869822,24685.799802761343,21824.0
IRD_28,-16.531205318580152,14.615666600182253,2016,2016-01-01,2016-12-31,Landsat-8,10006.327739387956,10741.560710760115,12800.701875616978,15049.743336623887,19096.205330700894,26781.744323790717,23987.64165844028,21824.0
IRD_30,-16.52356946850488,14.618729387094815,2016,2016-01-01,2016-12-31,Landsat-8,9941.862919132152,10735.978303747535,12794.799802761343,15076.760355029586,19260.202169625245,26468.488165680476,23658.9516765286,21824.0
IRD_31,-16.52355340641703,14.618956870107503,2016,2016-01-01,2016-12-31,Landsat-8,9901.932872655478,10680.74629812438,12700.506416584401,14912.153998025668,19077.308983218165,26081.61994076999,23219.725567620928,21824.0
IRD_32,-16.523713420236838,14.614641697202217,2016,2016-01-01,2016-12-31,Landsat-8,9963.74234945706,10772.15597235933,12822.584402764069,15124.874629812439,19530.812438302073,26795.54392892399,23906.92102665351,21824.0
IRD_33,-16.523666313258786,14.61425398176645,2016,2016-01-01,2016-12-31,Landsat-8,9991.141025641025,10731.363905325445,12590.339250493094,14709.714003944773,19008.212031558185,26311.918145956606,23478.947731755423,21824.0
IRD_29,-16.530484678405994,14.614508910732507,2016,2016-01-01,2016-12-31,Landsat-8,9765.126482213438,10509.905138339922,12268.407114624506,14285.781620553358,18656.45553359684,25805.65711462451,22668.943675889324,21824.0
IRD_34,-16.534593532447417,14.617742271485774,2016,2016-01-01,2016-12-31,Landsat-8,10027.685093780847,10805.697926949653,12880.541954590324,15277.167818361304,19716.174728529124,26984.65251727542,23971.935834155975,21824.0
IRD_35,-16.534269271315704,14.617552587142276,2016,2016-01-01,2016-12-31,Landsat-8,10013.791707798619,10790.645607107599,12821.248766041463,15110.011846001975,19502.55281342547,26943.451135241852,24066.08292201382,21824.0
IRD_37,-16.507910650139856,14.594507672446289,2016,2016-01-01,2016-12-31,Landsat-8,9902.136094674557,10678.662721893492,12711.696252465483,14967.411242603548,19634.686390532544,26566.519723865877,23545.233727810646,21824.0
IRD_36,-16.508668295334893,14.595417376271431,2016,2016-01-01,2016-12-31,Landsat-8,10128.139328063242,10951.745059288538,13200.174901185772,15623.883399209486,19928.790513833992,27351.79743083004,24640.508893280636,21824.0
IRD_39,-16.519736198401024,14.582676951718355,2016,2016-01-01,2016-12-31,Landsat-8,9859.448032290615,10595.358224016145,12556.019172552977,14667.965691220988,19149.800201816346,26193.613521695253,23380.24621594349,21824.0
IRD_38,-16.50770134770764,14.596155323241252,2016,2016-01-01,2016-12-31,Landsat-8,9965.825615763546,10741.956650246304,12838.352709359606,15065.191133004926,19443.661083743842,26896.282758620688,24173.960591133004,21824.0
IRD_40,-16.524270693066764,14.586245966774975,2016,2016-01-01,2016-12-31,Landsat-8,9845.310344827585,10681.455172413795,12852.299507389162,15215.01379310345,19896.55073891626,26911.927093596056,23707.511330049256,21824.0
IRD_42,-16.51880615422117,14.583442952247877,2016,2016-01-01,2016-12-31,Landsat-8,10244.733464955578,11088.815399802565,13524.651530108587,16124.428430404736,20800.563672260614,27559.285291214215,24809.867719644626,21824.0
IRD_41,-16.520648589506642,14.58384697460748,2016,2016-01-01,2016-12-31,Landsat-8,10505.490138067062,11293.792899408281,13874.243589743588,16784.234714003942,21352.491124260356,28354.28402366864,25719.45660749507,21824.0
IRD_43,-16.51867337268744,14.584251844729378,2016,2016-01-01,2016-12-31,Landsat-8,10371.72754195459,11210.49457058243,13645.391905231985,16249.491609081937,20829.466929911152,27886.74333662389,25451.09674234946,21824.0
IRD_44,-16.506811933793085,14.588985705915023,2016,2016-01-01,2016-12-31,Landsat-8,9986.237907206318,10994.398815399803,13329.665350444227,15616.59624876604,20625.52122408687,26166.075024679172,23286.323790720628,21824.0
IRD_46,-16.50665655669816,14.590303905989726,2016,2016-01-01,2016-12-31,Landsat-8,9726.75,10594.542490118576,12812.978260869564,15052.386363636364,20061.24209486166,25588.502964426872,22626.271739130432,21824.0
IRD_48,-16.505954253190755,14.588731400100357,2016,2016-01-01,2016-12-31,Landsat-8,10138.102851323829,11099.857433808553,13524.17718940937,16099.379837067208,20979.027494908347,27378.10183299389,24621.92973523421,21824.0
IRD_45,-16.506575259176905,14.589784419215109,2016,2016-01-01,2016-12-31,Landsat-8,9778.802371541502,10732.667984189724,12959.8290513834,15281.892292490118,20085.685770750988,26026.634387351776,23115.638339920948,21824.0
IRD_47,-16.50642188005356,14.59088367750733,2016,2016-01-01,2016-12-31,Landsat-8,10558.920039486675,11514.753208292203,14147.884501480752,17101.65251727542,21915.08983218164,28905.128331688054,26193.831194471866,21824.0
IRD_49,-16.50742054444979,14.588976616826045,2016,2016-01-01,2016-12-31,Landsat-8,9853.386363636362,10767.58695652174,13118.366600790514,15493.020750988142,20470.68280632411,26293.385375494065,23218.81719367589,21824.0
IRD_50,-16.507849431936396,14.59552674900747,2016,2016-01-01,2016-12-31,Landsat-8,10089.241855873644,10899.462981243829,13111.292201382035,15518.691016781837,20093.50049358341,27503.69002961501,24844.845014807503,21824.0
IRD_51,-16.50835698856175,14.591931082813172,2016,2016-01-01,2016-12-31,Landsat-8,10217.598223099705,11078.258637709774,13480.689042448175,16217.207305034555,21241.45508390918,27557.566633761115,24621.885488647582,21824.0
IRD_54,-16.50585422351707,14.589152810598994,2016,2016-01-01,2016-12-31,Landsat-8,10136.204343534057,11093.765054294176,13437.586377097728,15858.783810463965,20769.99506416584,27264.59723593287,24518.09772951629,21824.0
IRD_55,-16.506226723137626,14.588489436590807,2016,2016-01-01,2016-12-31,Landsat-8,10179.77598385469,11106.484359233098,13514.862764883952,15954.807265388494,20973.73763874874,26974.432896064583,24103.724520686173,21824.0
IRD_53,-16.505923264365617,14.590139719227578,2016,2016-01-01,2016-12-31,Landsat-8,10340.466469428005,11262.806706114397,13721.189349112425,16332.231755424062,20936.242603550294,27848.93293885602,25195.962524654835,21824.0
IRD_56,-16.5090413717264,14.589663138805063,2016,2016-01-01,2016-12-31,Landsat-8,10268.726824457595,11153.456607495069,13560.584812623274,16162.642011834318,20872.58875739645,27625.953648915183,24970.402366863902,21824.0
IRD_57,-16.50920073682965,14.587090047753545,2016,2016-01-01,2016-12-31,Landsat-8,10275.39684106614,11170.639684106613,13638.257650542944,16459.649555774926,21177.557749259624,27983.071076011845,25195.9368213228,21824.0
IRD_52,-16.5050040023925,14.586429411894523,2016,2016-01-01,2016-12-31,Landsat-8,10419.040160642571,11142.484939759033,13549.441767068272,16353.910642570283,20845.74397590361,28191.160642570278,25778.727911646583,21824.0
IRD_58,-16.5076503135905,14.58612103293121,2016,2016-01-01,2016-12-31,Landsat-8,10457.77909270217,11251.466469428007,13749.736686390532,16879.55621301775,21219.278106508875,28359.34023668639,26166.871794871793,21824.0
IRD_59,-16.509515820855682,14.590788086264997,2016,2016-01-01,2016-12-31,Landsat-8,10390.136094674555,11281.61439842209,13797.422090729782,16601.917159763314,21295.175542406316,27694.385601577906,24943.298816568047,21824.0
IRD_61,-16.51010615615733,14.58301417123942,2016,2016-01-01,2016-12-31,Landsat-8,10409.488165680474,11222.170611439844,13673.886587771203,16563.95759368836,21208.257396449702,27977.62327416174,25336.092702169626,21824.0
IRD_60,-16.50876584265981,14.590815765621437,2016,2016-01-01,2016-12-31,Landsat-8,9905.878635907724,10790.647943831495,13026.798395185557,15452.34704112337,20349.74122367101,26634.530591775325,23685.545636910738,21824.0
IRD_63,-16.51360033024824,14.600778990539622,2016,2016-01-01,2016-12-31,Landsat-8,9896.669990029912,10690.937188434697,12756.525423728814,14912.320039880362,19256.228315054836,26413.100697906284,23567.534396809573,21824.0
IRD_62,-16.50845032427745,14.584899037242378,2016,2016-01-01,2016-12-31,Landsat-8,10727.388943731492,11518.83316880553,14213.843040473841,17428.03849950642,21929.17374136229,28853.606120434353,26467.84698914117,21824.0
IRD_65,-16.51484915107633,14.601286484954773,2016,2016-01-01,2016-12-31,Landsat-8,9980.355029585799,10848.673570019722,13184.337278106506,15611.861932938855,20158.86094674556,27350.235700197238,24463.898422090726,21824.0
IRD_66,-16.51443042590089,14.601424594631045,2016,2016-01-01,2016-12-31,Landsat-8,9821.799802761343,10613.421104536488,12750.797830374751,14889.412228796844,19291.77514792899,26192.23668639053,23513.195266272192,21824.0
IRD_64,-16.514166016398264,14.600640959267126,2016,2016-01-01,2016-12-31,Landsat-8,9845.312945973497,10648.706422018351,12746.953109072378,14882.713557594294,19607.77370030581,26471.448521916416,23506.92762487258,21824.0
IRD_67,-16.5145247643102,14.60099436077934,2016,2016-01-01,2016-12-31,Landsat-8,9587.112426035503,10374.330374753452,12417.988165680474,14336.265285996058,18802.017751479292,25119.656804733724,22230.79980276134,21824.0
IRD_69,-16.527944132621347,14.612301473909982,2016,2016-01-01,2016-12-31,Landsat-8,9759.13214990138,10478.994082840238,12380.351084812624,14430.800788954635,18643.785996055227,25619.689349112432,22624.999013806708,21824.0
IRD_68,-16.514849080352803,14.600811914144103,2016,2016-01-01,2016-12-31,Landsat-8,9872.914031620554,10706.880434782604,12886.759881422924,15095.458498023716,19524.27766798419,26153.096837944664,23453.480237154152,21824.0
IRD_71,-16.530243371282243,14.613251349783654,2016,2016-01-01,2016-12-31,Landsat-8,9977.568047337278,10741.282051282053,12719.872781065089,14924.810650887575,19045.765285996058,27236.234714003946,24463.887573964497,21824.0
IRD_70,-16.527921086066744,14.612017972192087,2016,2016-01-01,2016-12-31,Landsat-8,9801.624876604146,10525.371174728529,12445.871668311944,14556.863770977296,18799.482724580455,25869.2467917078,22972.363277393877,21824.0
IRD_73,-16.52855935165233,14.621651757316823,2016,2016-01-01,2016-12-31,Landsat-8,10083.10453648915,10774.397435897436,12639.01282051282,14747.627218934911,19028.641025641027,26886.199211045365,24276.11143984221,21824.0
IRD_72,-16.529761427443592,14.61277701578637,2016,2016-01-01,2016-12-31,Landsat-8,9677.472652218781,10386.2435500516,12158.02270381837,14100.0866873065,18520.439628482975,25154.597523219814,22098.877192982454,21824.0
IRD_74,-16.528100403065036,14.622299850179973,2016,2016-01-01,2016-12-31,Landsat-8,10051.342209072978,10615.468441814593,12221.898422090728,14059.759368836292,18202.65187376726,25548.377712031557,22745.048323471397,21824.0
IRD_76,-16.525020410371297,14.604616532019563,2016,2016-01-01,2016-12-31,Landsat-8,10053.407297830376,10569.366863905325,11907.88067061144,13471.250493096644,17299.044378698225,25117.115384615387,22664.68441814596,21824.0
IRD_77,-16.544895664741855,14.595734762206234,2016,2016-01-01,2016-12-31,Landsat-8,10207.828232971371,11069.25666337611,13487.964461994074,16059.121421520236,20175.836130306023,27615.2309970385,24838.94965449161,21824.0
IRD_78,-16.54527625599514,14.596626708209953,2016,2016-01-01,2016-12-31,Landsat-8,10020.620927936821,10885.297137216188,13178.81046396841,15552.440276406713,19546.062191510366,26795.662388943732,23666.13326752221,21824.0
IRD_79,-16.547596082376586,14.60527433489393,2016,2016-01-01,2016-12-31,Landsat-8,10365.7258382643,11192.7258382643,13693.379684418147,16281.823471400394,20280.03057199211,27746.24950690335,25078.07593688363,21824.0
IRD_75,-16.524785882685595,14.60441577834703,2016,2016-01-01,2016-12-31,Landsat-8,10100.181459566076,10578.448717948717,11840.422090729784,13444.115384615385,17409.36785009862,25934.109467455623,23552.7741617357,21824.0
IRD_80,-16.55258930992598,14.603733043759627,2016,2016-01-01,2016-12-31,Landsat-8,9805.099605522682,10621.251479289942,12723.692307692307,14770.671597633136,18448.6449704142,25584.827416173564,22690.61735700197,21824.0
IRD_82,-16.54076012864552,14.608983009932455,2016,2016-01-01,2016-12-31,Landsat-8,9841.653846153848,10615.76627218935,12665.229783037477,14899.686390532544,19206.333333333332,26342.578895463514,23345.729783037477,21824.0
IRD_81,-16.539203291257873,14.592296535182493,2016,2016-01-01,2016-12-31,Landsat-8,9905.399209486168,10741.605731225294,12921.26976284585,15197.259881422924,19207.717391304344,26588.687747035572,23815.937747035572,21824.0
IRD_85,-16.53586360440512,14.607197302309759,2016,2016-01-01,2016-12-31,Landsat-8,9860.534584980238,10822.668972332014,13128.402173913044,15573.475296442686,19818.204545454548,26539.573122529644,22795.051383399208,21824.0
IRD_83,-16.53899855000152,14.609303076374397,2016,2016-01-01,2016-12-31,Landsat-8,10220.827075098812,11018.855731225296,13388.963438735178,16088.78656126482,20377.001976284584,27957.32509881423,25031.662055335968,21824.0
IRD_84,-16.53886573083837,14.609843326343947,2016,2016-01-01,2016-12-31,Landsat-8,10207.502467917078,10964.22408687068,13288.653504442249,15967.700888450147,20263.053307008882,27950.53899308983,24858.699901283322,21824.0
IRD_86,-16.533591510162633,14.59986899173713,2016,2016-01-01,2016-12-31,Landsat-8,9977.354645354644,11001.673326673326,13488.100899100897,16123.769230769232,20392.44955044955,27074.071928071924,23355.451548451543,21824.0
IRD_87,-16.528982507036684,14.606366966489462,2016,2016-01-01,2016-12-31,Landsat-8,9964.712031558187,10676.043392504933,12614.815581854045,14754.998027613412,18935.1932938856,27115.95857988166,24430.29487179487,21824.0
IRD_89,-16.530018300984683,14.606468566986505,2016,2016-01-01,2016-12-31,Landsat-8,9976.43592330979,10797.81836528759,12922.66195761857,15280.692230070636,19523.001009081738,27174.91422805247,24263.296670030275,21824.0
IRD_88,-16.529218518706152,14.606967225537451,2016,2016-01-01,2016-12-31,Landsat-8,9933.956564659427,10665.964461994077,12613.389930898324,14809.741362290228,19025.241855873643,26820.967423494567,23896.96742349457,21824.0
IRD_90,-16.52877811588068,14.604280282833892,2016,2016-01-01,2016-12-31,Landsat-8,9990.955577492598,10783.085883514314,12764.7847976308,14988.786771964464,19256.76209279368,27108.189536031594,24398.009871668313,21824.0
IRD_91,-16.528103289350337,14.604916519053356,2016,2016-01-01,2016-12-31,Landsat-8,10071.884615384615,10826.139053254437,12755.087771203158,14975.357988165682,19272.987179487176,27550.364891518737,24953.658777120316,21824.0
IRD_92,-16.528390907040965,14.603456338124914,2016,2016-01-01,2016-12-31,Landsat-8,9931.090819348468,10610.999012833168,12324.57058242843,14216.039486673248,18243.70483711747,25835.132280355378,23095.656465942742,21824.0
IRD_93,-16.528022218997165,14.60608101026782,2016,2016-01-01,2016-12-31,Landsat-8,10180.329388560158,10910.847140039446,13055.51282051282,15472.183431952662,19778.130177514795,28097.036489151873,25593.03747534517,21824.0
IRD_94,-16.529016668126097,14.605385030368913,2016,2016-01-01,2016-12-31,Landsat-8,10226.79368213228,10987.324777887465,13151.205330700888,15544.179664363279,19743.763079960514,28004.32872655479,25500.398815399803,21824.0
IRD_96,-16.530828106625357,14.60598503427687,2016,2016-01-01,2016-12-31,Landsat-8,9883.616979269496,10808.696939782823,13087.746298124384,15549.871668311946,19867.060217176702,26909.077986179662,23109.38104639684,21824.0
IRD_95,-16.529871290363637,14.605051005832793,2016,2016-01-01,2016-12-31,Landsat-8,9872.62747035573,10737.453557312252,12894.767786561266,15156.76581027668,19331.825098814228,26600.886363636364,23509.08399209486,21824.0
IRD_97,-16.530882258231404,14.62002830941083,2016,2016-01-01,2016-12-31,Landsat-8,9800.502958579882,10545.895463510848,12425.329388560156,14461.65187376726,18654.352071005917,25639.994082840236,22882.050295857985,21824.0
IRD_98,-16.533391250675987,14.609713733651432,2016,2016-01-01,2016-12-31,Landsat-8,9818.939842209073,10728.460552268245,13033.14003944773,15404.578895463512,19535.02268244576,26462.97435897436,22918.331360946748,21824.0
IRD_99,-16.531801492146275,14.60679028332178,2016,2016-01-01,2016-12-31,Landsat-8,9864.713721618953,10815.234945705826,13137.858835143139,15696.19644619941,20152.871668311946,26863.367226061204,23155.135241855874,21824.0
IRD_100,-16.50721171629825,14.587793809509787,2016,2016-01-01,2016-12-31,Landsat-8,9915.593287265547,10819.478775913129,13031.904244817373,15315.329713721618,20332.805528134253,25576.262586377095,22623.790720631787,21824.0
IRD_101,-16.495893653871335,14.582815927345129,2017,2017-01-01,2017-12-31,Landsat-8,10051.229022704836,10946.145113524188,13138.362290227049,15576.419545903258,20557.998025666337,26340.852912142152,23808.923000987164,21824.0
IRD_102,-16.49600177176808,14.583201229868003,2017,2017-01-01,2017-12-31,Landsat-8,10006.780991735537,10871.811983471074,12931.392561983472,15227.527892561982,20085.001033057848,25878.323347107438,23508.453512396696,21824.0
IRD_104,-16.49529428400239,14.582514179181885,2017,2017-01-01,2017-12-31,Landsat-8,10119.672924901186,10929.239130434784,13077.108695652174,15523.380434782608,20069.410079051388,26576.688735177868,24447.125494071148,21824.0
IRD_105,-16.49553218914858,14.58455548997138,2017,2017-01-01,2017-12-31,Landsat-8,10283.572413793105,11103.517241379312,13311.377339901477,15758.599014778325,20276.916256157638,26731.697536945816,24885.376354679804,21824.0
IRD_106,-16.496264526186277,14.58412629974805,2017,2017-01-01,2017-12-31,Landsat-8,9912.278656126484,10716.213438735178,12744.494071146246,14824.061264822134,19422.370553359684,26082.7243083004,24193.431818181823,21824.0
IRD_103,-16.4958892220516,14.582263266416335,2017,2017-01-01,2017-12-31,Landsat-8,9894.139328063242,10730.746047430828,12895.829051383398,15166.133399209482,19932.10869565217,25622.831027667984,23388.09881422925,21824.0
IRD_107,-16.495951929512163,14.584760858320069,2017,2017-01-01,2017-12-31,Landsat-8,10033.563917525775,10858.042268041238,12898.575257731958,15112.720618556701,20002.054639175258,26491.70824742268,24369.207216494844,21824.0
IRD_108,-16.496846465415906,14.583842059989413,2017,2017-01-01,2017-12-31,Landsat-8,9714.278557114227,10505.538076152303,12395.61022044088,14383.495991983968,19192.900801603206,25534.37074148296,23542.465931863724,21824.0
IRD_109,-16.496892922450815,14.58423535865881,2017,2017-01-01,2017-12-31,Landsat-8,10004.064102564105,10825.43392504931,12968.561143984223,15208.296844181463,19767.07199211046,26715.84911242604,24967.50887573964,21824.0
IRD_110,-16.49797064928365,14.583795516627799,2017,2017-01-01,2017-12-31,Landsat-8,9773.887573964495,10493.4191321499,12330.285009861933,14280.113412228797,18939.92307692308,25065.932938856018,23166.174556213013,21824.0
IRD_111,-16.497397190036068,14.584157999123871,2017,2017-01-01,2017-12-31,Landsat-8,9913.015794669298,10699.062191510366,12717.374136229022,14918.882527147087,19661.92991115498,26050.08588351431,23994.879565646595,21824.0
IRD_114,-16.497695602127322,14.579052856018686,2017,2017-01-01,2017-12-31,Landsat-8,9940.179640718563,10781.66367265469,12801.434131736527,15179.076846307384,20221.297405189624,25453.853293413173,22555.816367265466,21824.0
IRD_113,-16.49777141291669,14.578512579462252,2017,2017-01-01,2017-12-31,Landsat-8,10074.298245614036,10828.085655314759,12966.0350877193,15303.920536635707,20341.109391124875,25682.72652218783,23051.11145510836,21824.0
IRD_112,-16.495480163032482,14.58415465193316,2017,2017-01-01,2017-12-31,Landsat-8,10280.370256410259,11131.66358974359,13404.034871794873,15958.166153846156,20556.27076923077,26795.571282051285,24610.860512820513,21824.0
IRD_115,-16.500834207653263,14.584270881961361,2017,2017-01-01,2017-12-31,Landsat-8,9654.275862068964,10414.964532019705,12206.361576354679,14266.960591133004,19035.096551724135,24691.079802955664,22452.16256157635,21824.0
IRD_116,-16.500227963266088,14.583439028092176,2017,2017-01-01,2017-12-31,Landsat-8,9846.676528599606,10573.814595660751,12603.061143984221,14720.589743589746,19384.674556213016,24812.321499013808,22779.020710059172,21824.0
IRD_117,-16.50052974320425,14.583690430103287,2017,2017-01-01,2017-12-31,Landsat-8,9865.783037475345,10653.937869822486,12693.34516765286,14834.970414201185,19327.95660749507,25172.971400394475,23070.258382643,21824.0
IRD_118,-16.50314482009336,14.582272193456435,2017,2017-01-01,2017-12-31,Landsat-8,9998.805220883534,10727.397590361446,12741.375502008033,15139.295180722895,20104.252008032134,25928.739959839357,23225.64658634538,21824.0
IRD_119,-16.503220215562866,14.582740823085791,2017,2017-01-01,2017-12-31,Landsat-8,10099.973320158102,10822.112648221344,12920.5395256917,15407.503952569168,20431.553359683796,26160.838932806328,23685.302371541504,21824.0
IRD_120,-16.503053751322604,14.583465108251481,2017,2017-01-01,2017-12-31,Landsat-8,10070.952615992102,10751.567620927935,12769.715695952616,15097.77887462981,19849.989141164853,25875.251727541952,23744.55478775913,21824.0
IRD_122,-16.503395913519274,14.583163486514902,2017,2017-01-01,2017-12-31,Landsat-8,10045.5695952616,10728.259624876604,12734.971372161895,15143.683119447189,19924.103652517275,25826.270483711745,23863.325765054295,21824.0
IRD_121,-16.502518018459742,14.583233247060697,2017,2017-01-01,2017-12-31,Landsat-8,10188.803359683794,10966.622529644268,13093.033596837944,15624.619565217392,20561.383399209484,26426.566205533596,23707.609683794468,21824.0
IRD_123,-16.503078031476974,14.585612945999362,2017,2017-01-01,2017-12-31,Landsat-8,10290.379072063179,11012.244817374134,13283.630799605133,15971.759131293187,20553.721618953605,27041.419545903256,25498.767028627833,21824.0
IRD_124,-16.502047412453845,14.585803760120795,2017,2017-01-01,2017-12-31,Landsat-8,9997.172790466733,10736.04965243297,12724.064548162862,14911.768619662367,19668.766633565047,25658.831181727903,23880.702085402183,21824.0
IRD_125,-16.502785388632358,14.585315101804904,2017,2017-01-01,2017-12-31,Landsat-8,10137.155818540434,10826.595660749508,12932.210059171597,15390.084812623274,20157.563116370806,26282.91124260355,24520.884615384613,21824.0
IRD_128,-16.499838232741567,14.584111506946392,2017,2017-01-01,2017-12-31,Landsat-8,10021.395256916996,10786.233201581026,12825.513833992094,15069.683794466402,19898.69960474308,25715.8685770751,23621.41106719368,21824.0
IRD_126,-16.50207447387801,14.586340464969563,2017,2017-01-01,2017-12-31,Landsat-8,10147.0118226601,10943.200985221674,13088.924137931037,15459.510344827586,20161.982266009854,26725.604926108375,24845.07881773399,21824.0
IRD_127,-16.501778760420695,14.587131428649338,2017,2017-01-01,2017-12-31,Landsat-8,10017.289634146338,10797.100609756097,12888.34552845528,15242.535569105692,19899.344512195115,26389.725609756097,24371.96747967479,21824.0
