ProfileID,Longitude,Latitude,T_Year,Start_Date,End_Date,Satellite,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,QA_PIXEL
1602.0,-16.539855318213593,14.508871430711636,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1604.0,-16.539104827531283,14.50014306706557,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1608.0,-16.52114986946666,14.500338799087038,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1606.0,-16.522248078927035,14.50024779705744,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1610.0,-16.52049086266925,14.500842800678663,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1612.0,-16.51101958016167,14.501480460925661,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1614.0,-16.511123342395404,14.502247046404836,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1616.0,-16.509071991147636,14.501102999509932,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1624.0,-16.519483447518866,14.500422073407352,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1620.0,-16.511153659856305,14.500586638110175,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1622.0,-16.519454690216257,14.499918150257859,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1618.0,-16.5100634606939,14.50216153079523,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1626.0,-16.519727208708698,14.498468386569018,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1630.0,-16.51902759049398,14.499367075792065,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1628.0,-16.519892938649175,14.498736373657346,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1632.0,-16.52295452282957,14.497555244655976,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1634.0,-16.52105250254202,14.494571157108531,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1636.0,-16.520660395669942,14.494520549529113,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1638.0,-16.52070299107115,14.49480592515126,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1644.0,-16.519608142391313,14.49493122597278,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1648.0,-16.52014604668299,14.494738677319134,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1640.0,-16.52088132010822,14.49390059379017,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1642.0,-16.52028322792104,14.493895059334918,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1646.0,-16.521904523404192,14.497981949825629,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.179331928204,16648.180020910593,5461.303710751593
1650.0,-16.511523232691932,14.495424960580829,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1654.0,-16.50612735796914,14.499928881359157,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1652.0,-16.505542088648955,14.500610114566973,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1656.0,-16.50380871857672,14.49989595449923,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1662.0,-16.495628577860696,14.513667615224637,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1658.0,-16.509002279712956,14.501845182789983,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1664.0,-16.516686968987248,14.515824984492934,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1660.0,-16.497861123697252,14.517095369014635,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795733,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1666.0,-16.514679974326583,14.51602068925617,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1670.0,-16.53682153077768,14.50027356117334,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1668.0,-16.51519601230266,14.51539997552626,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1678.0,-16.520980409945178,14.498728143592162,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1672.0,-16.53274447542105,14.49846144602515,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1674.0,-16.533405880972595,14.498437185454414,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1676.0,-16.519366894149417,14.500766029470936,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1680.0,-16.52271870545766,14.502371384430026,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1682.0,-16.528459090956254,14.499088739780046,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1684.0,-16.529406726859236,14.4990910188675,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1686.0,-16.53370831089576,14.498983106895498,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.179331928204,16648.180020910593,5461.303710751593
1692.0,-16.518285578687536,14.496152571623004,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1694.0,-16.506722496636343,14.500204252167428,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1690.0,-16.528883263650368,14.498281863534798,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1696.0,-16.505036777609103,14.501334004053696,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.749801265401,18918.1793319282,16648.180020910593,5461.303710751593
1688.0,-16.53201458396575,14.500296233244628,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1698.0,-16.510311302422085,14.501257041509865,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1700.0,-16.510846670419934,14.500913482244535,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1702.0,-16.510254283906125,14.502477865783366,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1706.0,-16.515083763487517,14.500159098056683,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1704.0,-16.515320993883496,14.500558812424563,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1708.0,-16.514869288666837,14.500541470170047,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1710.0,-16.514843259592993,14.501130998475682,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1712.0,-16.522408692537056,14.497246084524738,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1714.0,-16.521894891788822,14.497476935707459,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1716.0,-16.52247141979244,14.497021717322765,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1718.0,-16.522454843884983,14.497520463115345,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1722.0,-16.516101864909427,14.495780180643793,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1720.0,-16.51959477754063,14.495565570852003,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1724.0,-16.520557747762556,14.495203289087911,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1728.0,-16.52123676276752,14.494993012417677,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1726.0,-16.520932259177147,14.495096579377515,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1730.0,-16.51230372771903,14.495035962934555,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1734.0,-16.511418198735324,14.495110528146983,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1732.0,-16.51219903609481,14.494638954937725,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1736.0,-16.529438766955376,14.498523084378679,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1738.0,-16.52879106549666,14.498823666013527,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1742.0,-16.5336913293573,14.499484492592796,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1740.0,-16.518842981572266,14.50015728375246,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1744.0,-16.533738007379434,14.4997397586512,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1746.0,-16.50365058705936,14.5013490151504,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1748.0,-16.504159283386375,14.501742372649092,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1750.0,-16.506431865324956,14.500949963843853,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1752.0,-16.511955616526034,14.49873973923558,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1756.0,-16.539399081430787,14.488475942180397,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1758.0,-16.53741424122399,14.490313251510942,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1754.0,-16.511687333191734,14.49813278050442,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1760.0,-16.53980232912916,14.488171314905323,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1762.0,-16.536994516749793,14.49123744782596,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1764.0,-16.53919292856165,14.508958053751122,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1766.0,-16.53857255460487,14.508572177566748,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1768.0,-16.531299913752598,14.500362602691615,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1774.0,-16.529133860197515,14.479687845309169,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1772.0,-16.534545360954766,14.500263178489273,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1770.0,-16.532356522828348,14.49915651462071,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1776.0,-16.529528421213907,14.47936269927582,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1778.0,-16.52274854689014,14.493463723003105,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1780.0,-16.52372567620751,14.494604142745057,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1784.0,-16.52167212549696,14.500422929671194,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1782.0,-16.522900974495975,14.500549714165164,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1786.0,-16.522111533299203,14.501382930439346,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1788.0,-16.523001596687457,14.50167511878235,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1790.0,-16.523580115070065,14.50177343825054,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1792.0,-16.51211314617544,14.49771752307041,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1796.0,-16.506840492366035,14.49841714864949,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1794.0,-16.50989599135559,14.504268704081381,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1798.0,-16.508400431780473,14.498224051692155,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1800.0,-16.507379344711865,14.497144107055645,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1802.0,-16.507080370753318,14.498927475583159,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1804.0,-16.50613734165869,14.499155237981805,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1806.0,-16.508068136723058,14.500108741000561,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1808.0,-16.50917083685505,14.500451446004625,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1810.0,-16.507168050717517,14.499720010382072,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1812.0,-16.509232334441897,14.49993694453966,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
1814.0,-16.49970614601797,14.499466873284558,2016.0,2016-01-01,2016-12-31,Landsat-7,10345.721839795739,11516.6677409424,13216.175747871208,15820.7498012654,18918.1793319282,16648.180020910593,5461.303710751593
