ProfileID,Longitude,Latitude,T_Year,Start_Date,End_Date,Satellite,error,VV,VH,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12
IRD_224,-16.49916229327575,14.586115814334688,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2733.0,2654.0,2587.0,3003.0,3166.0,3581.0,3966.0,3867.0,4400.0,1597.0,392.0,4006.0,3248.0
IRD_226,-16.507379506621245,14.592658438701703,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2825.057142857143,2748.638095238095,2767.6,3332.038095238095,3472.1238095238095,3872.095238095238,4247.942857142857,4099.257142857143,4664.733333333334,1733.8,422.7333333333333,4268.304761904762,3591.2095238095235
IRD_225,-16.498871677506134,14.585633152874095,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2772.0,2593.0,2539.0,3004.0,3203.0,3597.0,3927.0,3790.0,4327.0,1656.0,428.0,3993.0,3279.0
IRD_231,-16.516315428432957,14.589908927514541,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2703.342857142857,2612.2285714285713,2644.9714285714285,3129.8857142857146,3242.057142857143,3574.3428571428576,3928.4,3862.8,4323.742857142857,1569.9142857142858,342.8857142857143,3874.085714285714,3211.485714285714
IRD_227,-16.506227022391137,14.59270778080857,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2810.3333333333335,2695.0,2759.6666666666665,3337.333333333333,3486.666666666667,3823.3333333333335,4226.0,4110.333333333333,4650.999999999999,1695.3333333333333,393.0,4353.333333333333,3646.333333333333
IRD_230,-16.505572158744478,14.592041605754577,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2783.0,2607.2619047619046,2718.9523809523807,3309.9523809523807,3464.238095238095,3802.761904761905,4210.523809523809,4062.095238095238,4630.071428571428,1676.0,374.0,4375.428571428572,3650.5952380952376
IRD_228,-16.506649843742633,14.591528959975278,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2792.0,2690.2000000000003,2713.8,3263.2,3450.6,3799.2000000000003,4200.8,4031.2,4577.0,1671.0,392.0,4222.4,3526.4
IRD_229,-16.50594381525998,14.591516530972148,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2794.0,2704.0,2746.0,3326.0,3492.0,3867.0,4225.0,4134.0,4680.0,1645.0,379.0,4328.0,3581.0
IRD_232,-16.51557838121702,14.590423589505033,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2763.0,2718.057142857143,2726.371428571429,3259.9142857142856,3414.4000000000005,3731.4,4144.257142857143,3996.028571428572,4481.4571428571435,1624.0,364.0,4015.428571428572,3356.5142857142864
IRD_233,-16.515119568959864,14.59053228456319,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2769.0000000000005,2704.6000000000004,2735.2000000000003,3271.0,3406.8000000000006,3764.6,4143.4,3994.2000000000003,4535.000000000001,1655.4,361.6,3999.6000000000004,3357.6
IRD_234,-16.515053687340362,14.590862419291787,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2785.0,2723.5121951219517,2732.560975609756,3289.780487804878,3438.731707317073,3800.902439024391,4124.804878048781,3997.5365853658536,4486.365853658537,1675.0,370.0,4003.6585365853657,3372.19512195122
IRD_236,-16.509041970143052,14.585200726975415,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2766.0793650793653,2768.992063492063,2748.396825396826,3283.388888888889,3430.325396825397,3800.301587301588,4171.02380952381,4079.3333333333335,4562.150793650794,1647.4126984126985,402.6111111111111,4188.055555555556,3453.920634920635
IRD_235,-16.50908982998491,14.58459529743647,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2715.7222222222217,2703.2063492063494,2702.6746031746034,3244.6190476190473,3394.1031746031745,3782.6587301587297,4147.746031746032,4064.8888888888887,4578.738095238095,1607.7142857142853,365.9206349206349,4206.6984126984125,3445.6666666666665
IRD_238,-16.506861801682092,14.586527742672708,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2721.714285714286,2533.7523809523814,2566.8190476190475,3150.371428571428,3311.4857142857145,3641.3619047619054,3989.066666666667,3756.0095238095237,4343.561904761905,1617.809523809524,373.85714285714295,4114.971428571428,3545.8190476190484
IRD_237,-16.509698385448043,14.583044266711793,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2685.0,2618.0,2668.0,3231.0,3387.0,3744.0,4137.0,4052.0,4549.0,1634.0,309.0,4277.0,3493.0
IRD_239,-16.522963392605437,14.614397210350212,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2848.9365079365084,2681.333333333333,2575.5952380952385,3022.746031746032,3182.3888888888887,3471.2142857142862,3801.952380952381,3654.5476190476193,4175.809523809525,1752.0000000000002,348.4761904761905,3354.1507936507933,2802.7857142857147
IRD_240,-16.522987309772848,14.617996472582831,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2859.0,2716.4285714285716,2627.914285714286,3128.1428571428573,3262.571428571429,3583.028571428572,3936.9714285714285,3814.1428571428573,4281.514285714286,1715.0,334.0,3417.8000000000006,2797.4000000000005
IRD_241,-16.525466980935203,14.618746451437385,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2730.457142857143,2656.942857142857,2559.7714285714287,2998.7428571428572,3134.6857142857143,3441.2285714285717,3776.7999999999997,3739.2,4133.4857142857145,1629.3142857142857,326.5714285714285,3345.342857142857,2691.7714285714283
IRD_243,-16.52419938028956,14.619941211181496,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2732.0,2811.0,2869.0,3281.0,3383.0,3640.0,3921.0,4032.0,4264.0,1636.0,447.0,3607.0,2873.0
IRD_244,-16.53056501612817,14.609730446110442,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2581.0,2531.6000000000004,2448.7999999999997,2846.8,2949.2,3230.8000000000006,3538.6,3517.6000000000004,3866.4,1468.0,354.0,3578.2000000000003,2947.6000000000004
IRD_247,-16.529111588550858,14.610550155554387,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2667.4,2665.0000000000005,2661.0,3168.6000000000004,3320.0,3626.2000000000003,3958.6000000000004,3937.2000000000003,4324.0,1564.6000000000001,364.6,3865.4,3121.0
IRD_246,-16.530012211466207,14.609465461303285,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2578.2903225806454,2524.951612903226,2531.104838709678,2988.516129032258,3132.991935483871,3422.3629032258073,3755.774193548387,3731.854838709677,4141.685483870968,1489.0,327.32258064516134,3668.0080645161293,2913.08870967742
IRD_242,-16.52439964854072,14.619269047918506,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2706.858267716535,2858.5196850393704,2758.984251968504,3079.330708661418,3171.251968503937,3488.4015748031497,3816.6535433070867,3968.5039370078744,4200.937007874016,1606.7716535433071,365.2204724409449,3530.275590551181,2864.0787401574803
IRD_248,-16.52889229750994,14.609904467200439,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2610.6000000000004,2682.2000000000003,2641.8,3121.6,3209.0000000000005,3501.2000000000003,3822.6000000000004,3804.7999999999997,4203.4,1504.6,356.59999999999997,3847.7999999999997,3214.4
IRD_245,-16.530391820378558,14.610057409785309,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2631.1809523809525,2588.352380952381,2522.247619047619,2900.8857142857146,2990.190476190477,3298.6761904761906,3638.238095238096,3620.4666666666667,3949.619047619048,1519.2000000000003,356.0,3627.704761904762,2996.857142857143
IRD_249,-16.52842161941489,14.610473836456666,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2681.0000000000005,2665.266666666667,2666.4666666666667,3177.314285714286,3319.7809523809524,3637.5904761904767,3975.180952380953,3858.6285714285714,4335.219047619048,1560.6,386.40000000000003,3792.4380952380952,3122.7809523809524
IRD_250,-16.52846966178348,14.611122256694626,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2721.0,2670.4528301886794,2634.83962264151,3102.047169811321,3225.462264150944,3513.754716981132,3884.2735849056603,3763.0566037735853,4228.783018867925,1623.0,389.0,3820.0094339622647,3206.1226415094343
IRD_252,-16.528936975143324,14.612518267183592,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2763.0,2700.9714285714285,2716.0571428571425,3224.657142857143,3362.8857142857146,3660.266666666667,3991.4476190476194,3886.3523809523813,4392.161904761905,1657.0,431.0,3822.285714285714,3156.2285714285713
IRD_253,-16.52638510796145,14.612634411778549,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2932.0,2715.6000000000004,2734.0,3188.8,3315.2,3630.8,3934.0000000000005,3795.6000000000004,4291.6,1773.4,473.6000000000001,3544.6,2935.0
IRD_254,-16.52802771478941,14.613096856684901,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2810.0,2697.0,2667.0,3161.0,3320.0,3662.0,3992.0,3823.0,4396.0,1683.0,428.0,3668.0,2995.0
IRD_251,-16.5301086058773,14.612143809444909,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2705.666666666667,2690.9761904761904,2739.198412698413,3205.809523809524,3335.087301587302,3612.825396825397,3949.746031746032,3918.5793650793657,4353.238095238095,1632.3333333333333,408.6666666666667,3814.8809523809527,3044.1428571428573
IRD_255,-16.52757708566701,14.613451966513663,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2820.7142857142862,2697.5714285714284,2661.4285714285716,3095.6428571428573,3216.1428571428573,3529.833333333334,3899.2142857142862,3765.285714285714,4265.452380952382,1698.2857142857144,424.1428571428572,3650.333333333334,3057.9523809523807
IRD_256,-16.527148030645968,14.613716737000297,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2822.1047619047617,2701.190476190477,2690.2000000000003,3173.6761904761906,3302.6952380952384,3592.8000000000006,3926.0761904761903,3813.3809523809527,4283.323809523809,1702.104761904762,426.4571428571429,3639.857142857143,3025.304761904762
IRD_257,-16.526428806783446,14.608826395487688,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2638.3047619047625,2747.0761904761907,2680.0095238095237,3065.676190476191,3166.9238095238097,3456.133333333333,3737.571428571429,3804.904761904762,4087.2952380952383,1499.2666666666669,385.88571428571436,3768.9238095238097,3138.5523809523816
IRD_260,-16.532813292892783,14.617951109521837,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2688.0,2686.0,2655.0,3007.0,3118.0,3382.0,3691.0,3698.0,4041.0,1601.0,474.0,3430.0,2776.0
IRD_258,-16.530433465336078,14.617799621430112,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2842.4615384615386,2641.153846153846,2607.3653846153848,3093.557692307692,3256.5096153846157,3602.2596153846157,3941.423076923077,3733.778846153846,4299.557692307692,1756.5576923076924,442.88461538461536,3538.0096153846157,2897.4519230769233
IRD_259,-16.529729599756816,14.61788734346888,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2849.0,2737.0,2652.0,3129.0,3257.0,3585.0,3964.0,3811.0,4355.0,1752.0,444.0,3590.0,2953.0
IRD_261,-16.532587987374775,14.618559864179682,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2759.3523809523813,2662.3142857142857,2650.7904761904765,3108.8857142857146,3202.2285714285713,3474.9428571428575,3744.4952380952386,3742.219047619048,4125.314285714286,1661.2476190476193,513.504761904762,3459.4857142857145,2791.6190476190477
IRD_262,-16.534113271792062,14.619176210700145,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2730.7058823529414,2658.336134453781,2601.117647058824,2997.8067226890757,3132.6470588235293,3416.2941176470586,3701.142857142857,3677.319327731092,4056.1764705882356,1646.5294117647059,491.82352941176464,3406.915966386555,2789.823529411765
IRD_264,-16.539114799518273,14.625000053299738,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2546.3700787401576,2373.622047244094,2399.7165354330705,2867.0629921259842,3002.7244094488187,3304.346456692913,3617.692913385827,3466.8976377952754,3958.472440944882,1452.1811023622047,314.6929133858268,3399.606299212598,2795.2283464566926
IRD_263,-16.54111210343768,14.624436143980676,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2512.7142857142853,2223.2857142857147,2187.4285714285716,2595.714285714286,2708.0,3024.428571428572,3305.0000000000005,3196.1428571428573,3767.857142857143,1482.7142857142858,279.8571428571429,3065.5714285714294,2530.714285714286
IRD_265,-16.5443507039812,14.622813288966542,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2585.1346153846157,2382.4807692307695,2412.6923076923076,2893.769230769231,3048.769230769231,3378.019230769231,3671.423076923077,3516.615384615385,4032.865384615385,1538.6153846153845,394.9230769230769,3413.673076923077,2749.3846153846157
IRD_266,-16.533887528376177,14.600234315444554,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2076.0,1969.2,2048.6,2569.2000000000003,2719.0,3016.0,3389.2,3193.2,3797.4000000000005,1100.0,192.0,3488.2,2573.3999999999996
IRD_267,-16.53348669913541,14.600717907890724,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2066.8,1963.0,2017.8000000000002,2535.2000000000003,2685.0,3014.8,3348.0,3214.6000000000004,3718.2000000000003,1072.0,198.60000000000002,3522.6000000000004,2618.6
IRD_268,-16.534579450562987,14.601306500365588,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2146.0,2006.6507936507935,2052.3492063492063,2585.3015873015875,2711.769841269842,3035.1349206349205,3411.539682539683,3309.555555555556,3842.190476190476,1172.1666666666667,229.16666666666666,3610.6507936507937,2667.912698412699
IRD_270,-16.537203034516732,14.616055969381147,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2447.8285714285716,2631.580952380953,2562.0380952380947,2931.4380952380957,3038.961904761905,3322.095238095238,3676.2952380952383,3695.342857142857,3965.561904761905,1387.2666666666669,432.6857142857143,3603.095238095238,2863.2285714285717
IRD_269,-16.537008239062764,14.615183702299522,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2431.0,2574.0,2475.0,2863.0,3007.0,3267.0,3600.0,3651.0,3949.0,1350.0,360.0,3590.0,2923.0
IRD_271,-16.548507664052785,14.578306402376034,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2593.6000000000004,2285.457142857143,2373.9714285714285,2816.114285714286,2967.942857142857,3262.714285714286,3645.257142857143,3532.542857142857,4018.5428571428574,1598.142857142857,477.45714285714286,3711.5428571428574,3078.857142857143
IRD_272,-16.548457466407104,14.579033569469704,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2483.0,2143.0,2297.0,2884.0,3021.0,3334.0,3734.0,3526.0,4126.0,1519.0,426.0,3877.0,3135.0
IRD_273,-16.528830427019557,14.598426831444408,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2464.0,2181.5714285714284,2132.0,2563.333333333333,2723.7142857142853,3182.6904761904757,3568.3095238095234,3393.309523809524,3975.452380952381,1493.0,222.0,3566.904761904762,2775.333333333333
IRD_275,-16.495923700690998,14.57693699456424,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2856.0,2546.028571428572,2528.0285714285715,2985.628571428572,3146.7428571428572,3535.2000000000003,3918.257142857143,3759.7714285714283,4359.857142857143,1799.0,467.0,3924.6285714285714,3272.914285714286
IRD_274,-16.527236662612204,14.59396629881144,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2535.0,2351.436507936508,2420.2380952380954,2918.492063492063,3065.9841269841268,3403.230158730159,3735.9206349206347,3559.301587301587,4130.142857142858,1508.0,421.0,3724.3412698412703,2973.047619047619
IRD_277,-16.49487800288191,14.575013845198445,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2625.0,2475.4190476190474,2473.5619047619048,2975.3047619047625,3048.133333333333,3406.333333333333,3751.8761904761905,3605.6571428571433,4148.361904761905,1556.0,436.0,3890.971428571429,3200.5809523809526
IRD_276,-16.49551441217148,14.576766827434914,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2760.0,2522.2,2458.0,2935.6,3098.8,3497.4,3889.8,3592.4,4211.0,1689.0,429.0,3980.9999999999995,3307.8
IRD_278,-16.49516698592144,14.576246053377366,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2716.0,2480.344262295082,2478.5901639344265,2970.2622950819673,3129.836065573771,3473.196721311476,3803.2459016393445,3578.0,4146.163934426229,1620.0,462.0,3952.655737704918,3272.016393442623
IRD_279,-16.49516125445601,14.577518173049585,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2767.7333333333336,2495.4,2491.9142857142856,2937.3523809523813,3042.190476190476,3353.0571428571425,3742.752380952381,3590.7428571428572,4151.914285714286,1709.571428571429,425.7809523809524,3974.9142857142856,3270.4476190476194
IRD_280,-16.493823627484414,14.575000791416578,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2556.627118644068,2327.0508474576272,2336.0338983050847,2815.542372881356,3002.9152542372885,3376.016949152542,3685.305084745763,3491.8644067796613,4070.64406779661,1460.322033898305,398.0169491525424,3839.35593220339,3118.677966101695
IRD_283,-16.50167370153865,14.57677207308073,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2712.5679999999993,2666.016,2639.584,3157.4159999999997,3314.6719999999996,3671.3759999999997,4019.8079999999995,3920.0239999999994,4450.32,1620.5520000000001,408.016,4080.984,3332.7920000000004
IRD_285,-16.501092637104332,14.57581633408426,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2706.0,2600.0,2536.0,3016.0,3216.0,3569.0,3981.0,3865.0,4390.0,1627.0,393.0,4003.0,3223.0
IRD_282,-16.500253115534477,14.576474744382967,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2707.3529411764707,2715.1176470588234,2622.5294117647063,3043.0,3208.4117647058824,3598.1764705882356,3986.9999999999995,3940.176470588235,4422.823529411765,1634.6470588235295,405.64705882352945,4066.705882352941,3292.9411764705883
IRD_286,-16.50132660117694,14.57623716161339,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2696.0,2642.5,2610.5,3094.5,3266.5,3656.0,4021.0,3951.0000000000005,4421.5,1599.0,411.0,4065.5,3316.5
IRD_284,-16.501554658332115,14.577307177455543,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2757.0,2676.778846153846,2656.942307692308,3146.3076923076924,3327.4038461538466,3705.298076923077,4114.365384615385,3973.0384615384614,4486.740384615384,1660.0,421.0,4093.798076923077,3335.163461538461
IRD_287,-16.50079985966852,14.575190015419476,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2751.0,2497.3333333333335,2503.6666666666665,2970.0,3160.333333333333,3563.666666666667,3946.3333333333326,3808.6666666666665,4312.0,1667.0,408.0,3961.6666666666665,3242.0
IRD_281,-16.499073903321964,14.576161477770594,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2759.0,2697.0,2663.0,3078.0,3256.0,3651.0,4009.0,3877.0,4375.0,1702.0,475.0,4139.0,3432.0
IRD_288,-16.49995699148556,14.5755499203846,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2750.0,2550.0,2555.0,3002.0,3222.0,3650.0,4023.0,3848.0,4417.0,1661.0,425.0,4075.0,3352.0
IRD_289,-16.501077260650028,14.577522928149605,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2736.666666666667,2720.8333333333335,2727.666666666667,3209.166666666667,3325.8333333333335,3722.5,4081.6666666666665,3974.5,4495.333333333333,1653.8333333333333,455.5,4123.0,3366.666666666667
IRD_290,-16.501322564188015,14.578032787413523,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2741.0,2634.0,2690.0,3155.0,3314.0,3672.0,4072.0,3897.0,4406.0,1664.0,433.0,4085.0,3400.0
IRD_291,-16.500438573015977,14.577647553668804,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2739.5999999999995,2676.5238095238096,2711.5999999999995,3185.6952380952384,3335.171428571429,3687.199999999999,4057.6095238095236,3953.2285714285717,4415.685714285714,1634.7999999999997,491.0,4086.142857142857,3380.171428571429
IRD_292,-16.500935987242876,14.577928413675508,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2740.0,2668.1889763779527,2697.8503937007877,3191.0,3330.511811023622,3673.3070866141734,4038.6614173228354,3943.251968503937,4446.165354330708,1668.0,483.0,4063.1023622047246,3375.338582677165
IRD_293,-16.499837807325154,14.578245234653236,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2821.0,2660.4566929133857,2668.173228346457,3171.433070866142,3347.2440944881887,3730.2992125984256,4105.653543307087,3916.228346456693,4466.826771653544,1664.0,488.0,4103.031496062992,3412.0787401574808
IRD_294,-16.499581928501566,14.578660783237108,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2817.4666666666667,2660.1333333333328,2683.980952380952,3201.6095238095227,3374.0571428571425,3724.6095238095236,4112.304761904761,3952.5619047619048,4499.485714285714,1693.2571428571428,480.8571428571427,4090.266666666666,3401.866666666666
IRD_295,-16.49989765422211,14.578781974243622,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2818.0,2676.266666666667,2699.7249999999995,3239.441666666666,3398.0,3748.9083333333333,4143.35,3962.0916666666667,4517.616666666667,1729.0,464.0,4132.883333333333,3448.525
IRD_296,-16.499503847641467,14.579088748942224,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2836.6320754716976,2658.764150943396,2648.5471698113206,3126.820754716981,3279.6981132075466,3665.8773584905657,4012.0377358490564,3869.9811320754716,4393.962264150943,1743.1603773584902,474.4339622641509,4099.0,3406.5094339622638
IRD_297,-16.499851753326993,14.579342197561369,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2831.0,2629.9047619047615,2664.3333333333335,3158.6190476190477,3333.0952380952385,3676.7142857142862,4047.5714285714284,3878.9999999999995,4444.714285714285,1743.0,460.0,4126.857142857143,3425.6190476190477
IRD_300,-16.50194253435704,14.580358217624264,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2700.9999999999995,2500.6000000000004,2501.0000000000005,2917.8,3127.4,3547.6,3960.3999999999996,3851.0000000000005,4379.0,1589.8000000000002,366.0,3912.0,3207.2
IRD_299,-16.501543438294345,14.579822186166455,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2697.1,2528.825,2541.2500000000005,3020.6750000000006,3185.85,3507.55,3900.775,3732.3749999999995,4305.075,1573.625,377.45,4040.35,3369.0750000000007
IRD_302,-16.49894597382456,14.580632600464373,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2762.3333333333335,2552.1333333333337,2605.2190476190476,3042.057142857143,3241.7238095238095,3645.32380952381,4034.638095238095,3902.066666666666,4391.171428571429,1673.4285714285716,484.71428571428584,4016.438095238095,3296.4571428571426
IRD_303,-16.499713484075873,14.581182650533936,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2764.0,2655.0,2676.4,3159.2,3296.1999999999994,3668.2000000000003,4066.6000000000004,3942.0000000000005,4475.0,1645.0,386.0,4214.8,3512.8
IRD_298,-16.498336695542196,14.57974497166962,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2798.666666666667,2621.9999999999995,2574.666666666666,3132.9999999999995,3319.333333333333,3656.666666666666,4035.0,3833.0,4421.0,1710.333333333333,441.6666666666667,4129.666666666666,3381.6666666666665
IRD_301,-16.50031703542733,14.580118638039277,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2795.0,2504.9047619047624,2545.5238095238096,3069.809523809524,3245.904761904762,3632.0,4006.9047619047624,3840.0,4453.000000000001,1730.0,396.0,4022.666666666667,3268.333333333334
IRD_304,-16.500294745612543,14.58157880557787,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2648.0,2535.0,2528.0,2942.0,3092.0,3539.0,3912.0,3798.0,4330.0,1550.0,365.0,4081.0,3404.0
IRD_306,-16.500402035586667,14.582580179386657,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2666.0,2557.1102362204724,2537.023622047244,3008.6141732283468,3187.3543307086616,3539.3070866141734,3922.1889763779527,3806.03937007874,4310.291338582678,1552.0,389.0,4047.0551181102364,3336.6692913385828
IRD_307,-16.50171522740474,14.58198043970093,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2688.1428571428573,2503.5333333333338,2535.72380952381,3051.0,3213.6285714285714,3586.3142857142866,3946.3428571428576,3831.4666666666667,4372.514285714286,1575.8476190476194,341.23809523809524,4059.9904761904763,3317.5142857142864
IRD_305,-16.50103383283813,14.582413882829949,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2681.0769230769233,2492.5192307692305,2528.4423076923085,3029.5769230769233,3167.788461538462,3538.000000000001,3884.923076923077,3726.4230769230767,4278.076923076924,1578.0384615384617,378.9230769230769,4094.3846153846152,3399.576923076924
IRD_308,-16.500055336443417,14.583023085015375,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2622.190476190476,2640.5079365079364,2619.84126984127,3085.2619047619046,3221.84126984127,3564.055555555555,3942.0476190476193,3859.373015873016,4308.97619047619,1514.6746031746031,401.7142857142857,4069.8492063492063,3396.1349206349205
IRD_309,-16.50079065663627,14.58314407417588,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2669.0,2504.0,2497.0,3009.0,3183.0,3565.0,3919.0,3747.0,4357.0,1576.0,315.0,4028.0,3295.0
IRD_310,-16.499832338616443,14.583161708232353,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2657.0,2637.8650793650795,2624.190476190476,3097.8174603174602,3228.936507936508,3549.753968253968,3959.984126984127,3867.0555555555557,4331.373015873015,1540.0,406.0,4088.087301587301,3389.023809523809
IRD_311,-16.499662331456037,14.583396625235563,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2659.031496062992,2588.307086614173,2596.55905511811,3040.2519685039365,3155.236220472441,3556.9448818897636,3891.834645669291,3810.7086614173227,4290.795275590551,1540.708661417323,407.5590551181103,3964.4330708661414,3243.8897637795276
IRD_312,-16.49579920760873,14.580490194894324,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2666.0,2439.0,2454.0,2896.0,3048.0,3427.0,3810.0,3598.0,4211.0,1584.0,390.0,3990.0,3280.0
IRD_313,-16.49616176981909,14.583702502831905,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2616.0285714285715,2527.8666666666672,2497.4095238095238,2991.9619047619044,3140.114285714286,3496.7238095238095,3868.2000000000003,3758.266666666667,4275.161904761905,1494.695238095238,360.38095238095235,4127.961904761905,3352.5904761904762
IRD_315,-16.491549389985913,14.581573753829824,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2439.0,2373.3207547169814,2373.3207547169814,2882.905660377359,3019.33962264151,3336.9811320754716,3698.9622641509436,3616.132075471698,4042.509433962264,1337.0,303.0,4212.603773584906,3462.547169811321
IRD_317,-16.498920041093626,14.590979003931931,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2548.0,2488.0,2467.0,2923.0,3074.0,3443.0,3818.0,3733.0,4194.0,1482.0,367.0,4093.0,3374.0
IRD_314,-16.490964166909258,14.58190604302808,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2409.0,2410.914285714286,2435.4476190476194,2954.7142857142862,3078.5333333333338,3367.523809523809,3774.361904761905,3688.1047619047617,4143.142857142858,1327.0,309.0,4297.771428571428,3563.8285714285716
IRD_318,-16.499052984304083,14.591520706144944,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2540.0285714285715,2512.657142857143,2476.2000000000003,2987.542857142857,3112.8285714285716,3474.9142857142856,3845.8,3754.685714285714,4298.142857142857,1444.9714285714285,361.9142857142857,4187.142857142857,3443.9714285714285
IRD_319,-16.49849504685679,14.59160880072991,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2583.1811023622045,2508.2204724409444,2481.5118110236217,2967.6299212598424,3100.748031496063,3504.8897637795276,3848.9133858267714,3777.48031496063,4240.6614173228345,1474.5275590551178,373.6535433070866,4129.944881889764,3386.236220472441
IRD_316,-16.49564394594248,14.581583416167158,2016,2016-01-01,2016-12-31,Sentinel-2,,,,2623.2735849056603,2455.9056603773583,2479.698113207547,2959.169811320755,3098.641509433962,3485.698113207547,3848.61320754717,3666.5566037735844,4203.433962264151,1541.3301886792453,378.83962264150944,4026.7924528301887,3314.2735849056603
