ProfileID,Longitude,Latitude,T_Year,Start_Date,End_Date,Satellite,error,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,QA_PIXEL
MW lrep_MHG242,35.32,-15.06,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG241,35.27,-15.1,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG244,35.32,-15.09,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG246,35.33,-15.06,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG247,35.41,-15.03,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG248,35.4,-15.01,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG245,35.25,-15.06,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG249,35.35,-15.06,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG25,35.07,-14.97,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG250,35.29,-15.03,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG252,35.24,-15.04,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG253,35.2,-15.06,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG254,35.18,-15.08,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG251,35.3,-14.99,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG255,35.16,-15.09,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG257,35.1,-15.13,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG258,35.09,-15.14,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG259,35.07,-15.17,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG260,35.07,-15.16,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG256,35.13,-15.1,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG261,35.07,-15.12,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG262,35.38,-14.87,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG263,35.4,-14.83,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG271,35.67,-14.92,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG273,35.65,-14.9,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG270,35.67,-14.91,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG272,35.66,-14.91,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG274,35.63,-14.88,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG276,35.6,-15.0,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG275,35.59,-14.86,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG277,35.31,-15.0,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG278,35.62,-14.99,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG281,35.59,-14.99,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG282,35.6,-14.97,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG283,35.57,-14.92,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG284,35.58,-14.9,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG286,35.53,-15.07,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG285,35.52,-15.07,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG289,35.53,-15.08,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG29,35.15,-14.86,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG290,35.52,-15.08,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG292,35.65,-14.94,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG293,35.63,-14.87,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG294,35.8,-14.93,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG296,35.8,-14.94,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG298,35.73,-14.92,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG297,35.74,-14.92,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG3,34.95,-14.95,1988,1988-01-01,1988-12-31,Landsat-4,,9144.937756335506,9840.407715983913,9472.336212108554,17675.509018447505,13682.731024388817,10757.151885801391,5555.148857266494
MW lrep_MHG300,35.52,-15.16,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG30,35.1,-14.84,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG301,35.53,-15.16,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG305,35.53,-15.15,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG303,35.54,-15.16,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG302,35.53,-15.17,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG31,35.06,-14.8,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG307,35.54,-15.15,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG309,35.77,-14.79,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG310,35.76,-14.78,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG311,35.79,-14.78,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG312,35.82,-14.76,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG314,35.84,-14.77,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG315,35.15,-15.1,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG313,35.83,-14.77,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG316,35.12,-15.12,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG317,35.11,-15.08,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG318,35.07,-15.07,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG319,35.09,-15.05,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG320,35.07,-15.02,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG32,35.0,-14.79,1988,1988-01-01,1988-12-31,Landsat-4,,9144.937756335506,9840.407715983913,9472.336212108554,17675.509018447505,13682.731024388817,10757.151885801391,5555.148857266494
MW lrep_MHG321,35.11,-15.04,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG322,35.08,-15.07,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG323,35.13,-15.2,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG324,35.12,-15.2,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG325,35.1,-15.18,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG326,35.13,-15.18,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG327,35.15,-15.19,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG328,35.14,-15.2,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG329,35.08,-15.14,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG33,34.99,-14.82,1988,1988-01-01,1988-12-31,Landsat-4,,9144.937756335506,9840.407715983913,9472.336212108554,17675.509018447505,13682.731024388817,10757.151885801391,5555.148857266494
MW lrep_MHG330,35.08,-15.1,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG331,34.95,-15.07,1988,1988-01-01,1988-12-31,Landsat-4,,9144.937756335506,9840.407715983913,9472.336212108554,17675.509018447505,13682.731024388817,10757.151885801391,5555.148857266494
MW lrep_MHG333,34.99,-15.06,1988,1988-01-01,1988-12-31,Landsat-4,,9144.937756335506,9840.407715983913,9472.336212108554,17675.509018447505,13682.731024388817,10757.151885801391,5555.148857266494
MW lrep_MHG332,34.96,-15.07,1988,1988-01-01,1988-12-31,Landsat-4,,9144.937756335506,9840.407715983913,9472.336212108554,17675.509018447505,13682.731024388817,10757.151885801391,5555.148857266494
MW lrep_MHG334,34.95,-15.03,1988,1988-01-01,1988-12-31,Landsat-4,,9144.937756335506,9840.407715983913,9472.336212108554,17675.509018447505,13682.731024388817,10757.151885801391,5555.148857266494
MW lrep_MHG336,34.94,-15.12,1988,1988-01-01,1988-12-31,Landsat-4,,9144.937756335506,9840.407715983913,9472.336212108554,17675.509018447505,13682.731024388817,10757.151885801391,5555.148857266494
MW lrep_MHG335,34.9,-15.01,1988,1988-01-01,1988-12-31,Landsat-4,,9144.937756335506,9840.407715983913,9472.336212108554,17675.509018447505,13682.731024388817,10757.151885801391,5555.148857266494
MW lrep_MHG337,34.92,-15.15,1988,1988-01-01,1988-12-31,Landsat-4,,9144.937756335506,9840.407715983913,9472.336212108554,17675.509018447505,13682.731024388817,10757.151885801391,5555.148857266494
MW lrep_MHG338,34.94,-15.09,1988,1988-01-01,1988-12-31,Landsat-4,,9144.937756335506,9840.407715983913,9472.336212108554,17675.509018447505,13682.731024388817,10757.151885801391,5555.148857266494
MW lrep_MHG339,34.96,-15.23,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG340,34.97,-15.19,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG342,34.96,-15.25,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG343,34.98,-15.26,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG341,34.96,-15.19,1988,1988-01-01,1988-12-31,Landsat-4,,9144.937756335506,9840.407715983913,9472.336212108554,17675.509018447505,13682.731024388817,10757.151885801391,5555.148857266494
MW lrep_MHG344,34.98,-15.28,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG349,34.89,-15.18,1988,1988-01-01,1988-12-31,Landsat-4,,9144.937756335506,9840.407715983913,9472.336212108554,17675.509018447505,13682.731024388817,10757.151885801391,5555.148857266494
MW lrep_MHG350,34.91,-15.16,1988,1988-01-01,1988-12-31,Landsat-4,,9144.937756335506,9840.407715983913,9472.336212108554,17675.509018447505,13682.731024388817,10757.151885801391,5555.148857266494
MW lrep_MHG347,34.9,-15.26,1988,1988-01-01,1988-12-31,Landsat-4,,8602.181012754329,9632.295199834518,9200.369872206347,18753.836293302928,13956.701956395254,10709.585701753667,5473.05897855353
MW lrep_MHG351,34.9,-15.14,1988,1988-01-01,1988-12-31,Landsat-4,,9144.937756335506,9840.407715983913,9472.336212108554,17675.509018447505,13682.731024388817,10757.151885801391,5555.148857266494
MW lrep_MHG352,34.86,-15.28,1988,1988-01-01,1988-12-31,Landsat-4,,8602.181012754329,9632.295199834518,9200.369872206347,18753.836293302928,13956.701956395256,10709.585701753667,5473.05897855353
MW lrep_MHG348,34.9,-15.22,1988,1988-01-01,1988-12-31,Landsat-4,,8602.181012754327,9632.295199834518,9200.369872206347,18753.836293302935,13956.701956395254,10709.585701753667,5473.05897855353
MW lrep_MHG353,34.93,-15.29,1988,1988-01-01,1988-12-31,Landsat-4,,8602.181012754329,9632.295199834518,9200.369872206347,18753.836293302928,13956.701956395256,10709.585701753667,5473.05897855353
MW lrep_MHG354,35.05,-15.2,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG355,35.06,-15.22,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG356,35.07,-15.24,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG357,35.07,-15.29,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG358,35.07,-15.3,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG359,35.05,-15.18,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG346,34.9,-15.31,1988,1988-01-01,1988-12-31,Landsat-4,,8602.181012754327,9632.295199834518,9200.369872206353,18753.836293302935,13956.701956395254,10709.585701753664,5473.05897855353
MW lrep_MHG345,34.93,-15.23,1988,1988-01-01,1988-12-31,Landsat-4,,8602.181012754327,9632.295199834518,9200.369872206353,18753.836293302928,13956.701956395256,10709.585701753664,5473.05897855353
MW lrep_MHG36,35.25,-14.78,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG360,35.02,-15.07,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG361,34.99,-15.04,1988,1988-01-01,1988-12-31,Landsat-4,,9144.937756335506,9840.407715983913,9472.336212108554,17675.509018447505,13682.731024388817,10757.151885801391,5555.148857266494
MW lrep_MHG362,35.0,-15.32,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG363,34.95,-15.31,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG365,35.0,-15.24,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG364,34.95,-15.27,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG366,35.02,-15.26,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG367,35.01,-15.3,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG368,35.03,-15.31,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG369,35.02,-15.2,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG370,35.25,-14.92,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG371,35.27,-14.9,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG372,35.27,-14.89,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG374,35.27,-14.87,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG375,35.21,-15.02,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG377,35.18,-15.03,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG376,35.21,-15.05,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG378,35.15,-15.03,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG38,35.2,-14.8,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG379,35.0,-15.14,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG380,34.98,-15.14,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG382,35.01,-15.17,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG381,35.01,-15.14,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG383,34.99,-15.16,1988,1988-01-01,1988-12-31,Landsat-4,,12865.361820400738,11773.622268545174,11513.649377384652,19953.876997623294,15506.132561890649,12098.724601660342,5754.798989858613
MW lrep_MHG384,35.32,-14.83,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG385,35.3,-14.75,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
MW lrep_MHG386,35.31,-14.76,1988,1988-01-01,1988-12-31,Landsat-4,,10769.792976258574,10556.794905238134,10233.2950147112,17981.07564194679,13968.008697816766,10853.189114404411,5642.599920835979
