id,lon,lat
104,-16.546163407121433,14.495815263824163
105,-16.546179078137087,14.498074841272524
106,-16.54619475186062,14.500334418270352
107,-16.54621042829216,14.502593994817595
108,-16.546226107431835,14.504853570914175
109,-16.54624178927978,14.507113146560043
110,-16.54625747383612,14.509372721755117
111,-16.54627316110099,14.511632296499332
112,-16.54628885107452,14.513891870792643
113,-16.546304543756836,14.51615144463497
114,-16.546320239148073,14.518411018026253
115,-16.54633593724836,14.520670590966423
116,-16.546351638057825,14.522930163455424
117,-16.546367341576598,14.525189735493178
118,-16.546383047804813,14.527449307079634
119,-16.5463987567426,14.529708878214723
120,-16.54641446839009,14.531968448898377
121,-16.546430182747407,14.534228019130538
122,-16.54644589981469,14.536487588911124
123,-16.546461619592066,14.538747158240092
124,-16.546477342079665,14.54100672711737
125,-16.54649306727762,14.543266295542887
126,-16.546508795186053,14.54552586351659
127,-16.54652452580511,14.547785431038404
128,-16.54654025913491,14.550044998108271
129,-16.546555995175584,14.55230456472611
130,-16.546571733927273,14.55456413089188
131,-16.54658747539009,14.55682369660551
132,-16.546603219564187,14.559083261866927
133,-16.546618966449678,14.561342826676073
134,-16.5466347160467,14.563602391032878
135,-16.546650468355384,14.565861954937287
136,-16.546666223375862,14.56812151838922
137,-16.546681981108264,14.570381081388625
138,-16.546697741552716,14.572640643935438
139,-16.546713504709356,14.574900206029586
140,-16.546729270578318,14.577159767671015
141,-16.54674503915972,14.579419328859645
142,-16.5467608104537,14.581678889595429
143,-16.546776584460396,14.583938449878287
144,-16.54679236117993,14.586198009708166
145,-16.546808140612434,14.588457569084998
146,-16.54682392275804,14.590717128008716
147,-16.546839707616883,14.59297668647925
148,-16.54685549518909,14.595236244496553
149,-16.546871285474793,14.59749580206055
150,-16.546887078474125,14.59975535917116
151,-16.546902874187214,14.602014915828352
152,-16.546918672614197,14.604274472032035
153,-16.5469344737552,14.60653402778215
154,-16.546950277610357,14.608793583078644
155,-16.546966084179797,14.611053137921443
156,-16.546981893463652,14.613312692310483
157,-16.546997705462054,14.615572246245701
158,-16.547010878699684,14.617829269908517
159,-16.546588361608105,14.619711920310868
160,-16.542696981307387,14.46747351555304
161,-16.542845035737738,14.468845479692952
162,-16.54307702483349,14.471054010653413
163,-16.543311988960482,14.47329079632304
164,-16.54354795432183,14.475537045041232
165,-16.54371381859131,14.47775843789853
166,-16.543734725412254,14.48001344695799
167,-16.543750354021263,14.482273030036556
168,-16.543765985333188,14.484532612665095
169,-16.543781619348152,14.486792194843542
170,-16.543797256066288,14.489051776571829
171,-16.543812895487722,14.491311357849906
172,-16.543828537612587,14.49357093867769
173,-16.543844182441013,14.495830519055126
174,-16.54385982997313,14.498090098982146
175,-16.543875480209064,14.500349678458686
176,-16.543891133148946,14.50260925748469
177,-16.54390678879291,14.50486883606007
178,-16.543922447141085,14.507128414184788
179,-16.5439381081936,14.509387991858764
180,-16.543953771950584,14.511647569081935
181,-16.54396943841217,14.51390714585424
182,-16.543985107578486,14.516166722175619
183,-16.54400077944966,14.518426298046002
184,-16.544016454025826,14.520685873465318
185,-16.54403213130711,14.522945448433502
186,-16.544047811293648,14.525205022950503
187,-16.544063493985565,14.527464597016252
188,-16.544079179382994,14.529724170630674
189,-16.54409486748606,14.531983743793713
190,-16.544110558294907,14.534243316505306
191,-16.54412625180965,14.53650288876538
192,-16.544141948030425,14.53876246057388
193,-16.544157646957366,14.541022031930737
194,-16.544173348590597,14.543281602835883
195,-16.544189052930257,14.545541173289262
196,-16.544204759976466,14.5478007432908
197,-16.544220469729364,14.55006031284044
198,-16.544236182189078,14.552319881938107
199,-16.544251897355732,14.554579450583752
200,-16.544267615229465,14.556839018777303
201,-16.544283335810405,14.559098586518681
202,-16.544299059098684,14.561358153807847
203,-16.54431478509443,14.56361772064472
204,-16.544330513797775,14.565877287029242
205,-16.54434624520885,14.568136852961334
206,-16.544361979327785,14.570396418440957
207,-16.544377716154713,14.57265598346803
208,-16.54439345568976,14.574915548042485
209,-16.54440919793306,14.577175112164271
210,-16.544424942884742,14.579434675833307
211,-16.544440690544942,14.581694239049542
212,-16.544456440913784,14.583953801812903
213,-16.544472193991407,14.586213364123337
214,-16.54448794977793,14.588472925980769
215,-16.544503708273496,14.590732487385132
216,-16.54451946947823,14.592992048336367
217,-16.544535233392264,14.595251608834419
218,-16.54455100001573,14.597511168879203
219,-16.544566769348755,14.599770728470665
220,-16.544582541391478,14.602030287608747
221,-16.544598316144018,14.604289846293375
222,-16.54461409360652,14.606549404524477
223,-16.544629873779105,14.608808962302007
224,-16.544645656661906,14.611068519625894
225,-16.54466144225506,14.613328076496073
226,-16.54467723055869,14.615587632912474
227,-16.544693021572936,14.617847188875034
228,-16.544708783442506,14.620106713793952
229,-16.544362110098863,14.621957997049766
230,-16.541231060119237,14.467426611415505
231,-16.541337677009857,14.468730727473675
232,-16.541353268671262,14.470990315275774
233,-16.541368863030876,14.47324990262821
234,-16.54138446008882,14.475509489530928
235,-16.541400059845238,14.477769075983865
236,-16.54141566230025,14.480028661986958
237,-16.541431267453987,14.482288247540122
238,-16.541446875306576,14.48454783264332
239,-16.541462485858155,14.486807417296472
240,-16.541478099108847,14.489067001499514
241,-16.541493715058785,14.491326585252384
242,-16.541509333708092,14.493586168555018
243,-16.541524955056904,14.495845751407352
244,-16.541540579105348,14.498105333809308
245,-16.54155620585356,14.500364915760844
246,-16.541571835301657,14.502624497261884
247,-16.54158746744978,14.504884078312358
248,-16.541603102298055,14.507143658912213
249,-16.541618739846612,14.509403239061374
250,-16.54163438009558,14.511662818759776
251,-16.54165002304509,14.51392239800737
252,-16.541665668695273,14.516181976804074
253,-16.541681317046255,14.518441555149831
254,-16.54169696809817,14.520701133044575
255,-16.541712621851143,14.522960710488238
256,-16.541728278305314,14.525220287480758
257,-16.541743937460804,14.527479864022077
258,-16.541759599317743,14.52973944011212
259,-16.541775263876264,14.531999015750834
260,-16.5417909311365,14.53425859093815
261,-16.541806601098575,14.536518165673986
262,-16.541822273762623,14.538777739958293
263,-16.541837949128773,14.541037313791016
264,-16.541853627197156,14.543296887172072
265,-16.5418693079679,14.545556460101409
266,-16.54188499144114,14.547816032578954
267,-16.541900677617,14.550075604604654
268,-16.541916366495617,14.552335176178424
269,-16.541932058077116,14.55459474730022
270,-16.541947752361633,14.556854317969966
271,-16.54196344934929,14.559113888187603
272,-16.541979149040223,14.561373457953064
273,-16.54199485143456,14.563633027266281
274,-16.542010556532436,14.565892596127194
275,-16.542026264333977,14.568152164535732
276,-16.542041974839314,14.570411732491845
277,-16.542057688048583,14.57267129999546
278,-16.542073403961908,14.574930867046504
279,-16.542089122579423,14.577190433644924
280,-16.542104843901253,14.57944999979065
281,-16.542120567927537,14.581709565483623
282,-16.542136294658402,14.583969130723766
283,-16.542152024093976,14.58622869551103
284,-16.542167756234395,14.588488259845342
285,-16.542183491079786,14.590747823726632
286,-16.542199228630277,14.59300738715485
287,-16.542214968886007,14.595266950129925
288,-16.5422307118471,14.597526512651784
289,-16.54224645751369,14.599786074720372
290,-16.54226220588591,14.602045636335623
291,-16.542277956963883,14.604305197497473
292,-16.54229371074775,14.606564758205845
293,-16.542309467237633,14.608824318460695
294,-16.542325226433668,14.611083878261947
295,-16.542340988335987,14.613343437609542
296,-16.542356752944716,14.615602996503403
297,-16.542372520259992,14.61786255494348
298,-16.54238829028194,14.620122112929703
299,-16.54238703577786,14.622363607718805
300,-16.54182466407997,14.623796725989122
301,-16.53894429775788,14.467356257675261
302,-16.539018728415318,14.468745907296068
303,-16.539034296641592,14.471005497568816
304,-16.539049867562024,14.473265087391948
305,-16.539065441176735,14.475524676765417
306,-16.539081017485856,14.477784265689145
307,-16.539096596489518,14.480043854163078
308,-16.539112178187853,14.482303442187138
309,-16.539127762580982,14.484563029761272
310,-16.539143349669043,14.486822616885409
311,-16.53915893945216,14.48908220355948
312,-16.53917453193047,14.491341789783435
313,-16.539190127104092,14.493601375557201
314,-16.539205724973165,14.495860960880707
315,-16.53922132553781,14.4981205457539
316,-16.53923692879816,14.500380130176712
317,-16.539252534754343,14.50263971414907
318,-16.539268143406495,14.50489929767092
319,-16.53928375475474,14.507158880742193
320,-16.53929936879921,14.50941846336282
321,-16.539314985540035,14.511678045532742
322,-16.539330604977337,14.513937627251895
323,-16.53934622711126,14.516197208520213
324,-16.53936185194192,14.518456789337632
325,-16.539377479469454,14.520716369704086
326,-16.53939310969399,14.522975949619504
327,-16.53940874261566,14.525235529083833
328,-16.53942437823459,14.527495108097005
329,-16.539440016550913,14.52975468665895
330,-16.53945565756476,14.532014264769611
331,-16.53947130127625,14.534273842428918
332,-16.53948694768553,14.536533419636807
333,-16.539502596792715,14.538792996393214
334,-16.539518248597947,14.541052572698076
335,-16.53953390310135,14.543312148551328
336,-16.539549560303055,14.545571723952902
337,-16.53956522020319,14.547831298902738
338,-16.539580882801886,14.550090873400771
339,-16.539596548099276,14.552350447446926
340,-16.539612216095485,14.554610021041158
341,-16.53962788679065,14.556869594183388
342,-16.539643560184896,14.559129166873557
343,-16.539659236278354,14.561388739111592
344,-16.539674915071153,14.56364831089744
345,-16.53969059656343,14.565907882231025
346,-16.539706280755308,14.568167453112295
347,-16.53972196764692,14.570427023541177
348,-16.539737657238398,14.572686593517611
349,-16.539753349529867,14.574946163041528
350,-16.539769044521464,14.577205732112866
351,-16.539784742213314,14.579465300731558
352,-16.53980044260555,14.581724868897547
353,-16.539816145698303,14.58398443661075
354,-16.539831851491705,14.586244003871126
355,-16.53984755998588,14.588503570678602
356,-16.539863271180966,14.590763137033102
357,-16.53987898507709,14.593022702934574
358,-16.539894701674385,14.595282268382949
359,-16.539910420972976,14.59754183337817
360,-16.539926142973002,14.59980139792016
361,-16.539941867674585,14.602060962008865
362,-16.539957595077862,14.604320525644207
363,-16.53997332518296,14.606580088826135
364,-16.539989057990013,14.60883965155458
365,-16.54000479349915,14.611099213829482
366,-16.5400205317105,14.613358775650768
367,-16.540036272624196,14.615618337018379
368,-16.54005201624037,14.61787789793224
369,-16.540067762559154,14.620137458392309
370,-16.540083511580676,14.622397018398495
371,-16.53999337901653,14.624137254822386
372,-16.536641066322375,14.467285374661971
373,-16.53669977712676,14.468761064284083
374,-16.536715321917775,14.471020657023757
375,-16.53673086939889,14.473280249313872
376,-16.536746419570235,14.475539841154372
377,-16.536761972431936,14.477799432545181
378,-16.536777527984118,14.480059023486238
379,-16.53679308622692,14.482318613977467
380,-16.53680864716046,14.484578204018824
381,-16.536824210784875,14.486837793610228
382,-16.53683977710029,14.489097382751622
383,-16.53685534610684,14.49135697144294
384,-16.53687091780465,14.493616559684122
385,-16.536886492193844,14.495876147475089
386,-16.53690206927456,14.498135734815786
387,-16.536917649046927,14.500395321706158
388,-16.536933231511068,14.502654908146125
389,-16.536948816667117,14.504914494135624
390,-16.536964404515203,14.507174079674602
391,-16.536979995055457,14.509433664762984
392,-16.536995588288004,14.511693249400702
393,-16.537011184212975,14.5139528335877
394,-16.5370267828305,14.516212417323912
395,-16.53704238414071,14.518472000609275
396,-16.537057988143737,14.520731583443718
397,-16.5370735948397,14.522991165827182
398,-16.537089204228742,14.525250747759598
399,-16.537104816310986,14.527510329240904
400,-16.53712043108656,14.529769910271034
401,-16.537136048555595,14.53202949084993
402,-16.537151668718224,14.534289070977513
403,-16.537167291574573,14.536548650653733
404,-16.53718291712477,14.538808229878514
405,-16.537198545368952,14.541067808651801
406,-16.53721417630724,14.54332738697353
407,-16.537229809939774,14.545586964843626
408,-16.537245446266677,14.547846542262029
409,-16.53726108528808,14.550106119228685
410,-16.537276727004112,14.552365695743504
411,-16.537292371414907,14.55462527180645
412,-16.537308018520587,14.556884847417443
413,-16.53732366832129,14.559144422576418
414,-16.537339320817146,14.56140399728332
415,-16.537354976008277,14.563663571538072
416,-16.53737063389482,14.565923145340616
417,-16.537386294476907,14.56818271869089
418,-16.53740195775466,14.570442291588824
419,-16.537417623728214,14.572701864034357
420,-16.5374332923977,14.574961436027428
421,-16.537448963763246,14.577221007567962
422,-16.53746463782499,14.5794805786559
423,-16.53748031458305,14.581740149291182
424,-16.53749599403756,14.583999719473734
425,-16.537511676188654,14.586259289203502
426,-16.53752736103646,14.588518858480413
427,-16.537543048581114,14.590778427304407
428,-16.537558738822735,14.593037995675415
429,-16.53757443176146,14.595297563593379
430,-16.537590127397426,14.597557131058233
431,-16.53760582573075,14.599816698069906
432,-16.53762152676157,14.602076264628339
433,-16.537637230490017,14.604335830733469
434,-16.53765293691622,14.606595396385218
435,-16.53766864604031,14.608854961583546
436,-16.537684357862414,14.611114526328366
437,-16.53770007238267,14.613374090619628
438,-16.537715789601204,14.615633654457257
439,-16.537731509518146,14.617893217841198
440,-16.53774723213363,14.620152780771383
441,-16.53776295744778,14.622412343247735
442,-16.53781203661279,14.624205279588033
443,-16.53433128708512,14.46721426736822
444,-16.53438082314823,14.468776198437588
445,-16.53439634450386,14.471035793640485
446,-16.534411868545536,14.473295388393865
447,-16.534427395273383,14.475554982697671
448,-16.53444292468753,14.477814576551841
449,-16.534458456788105,14.480074169956303
450,-16.53447399157524,14.482333762910997
451,-16.534489529049065,14.484593355415855
452,-16.534505069209704,14.486852947470815
453,-16.53452061205729,14.489112539075807
454,-16.534536157591948,14.491372130230774
455,-16.53455170581381,14.493631720935655
456,-16.534567256723008,14.495891311190368
457,-16.534582810319666,14.498150900994863
458,-16.534598366603916,14.500410490349063
459,-16.534613925575886,14.502670079252928
460,-16.5346294872357,14.504929667706364
461,-16.5346450515835,14.507189255709324
462,-16.534660618619405,14.509448843261739
463,-16.53467618834355,14.511708430363537
464,-16.534691760756054,14.513968017014667
465,-16.53470733585706,14.516227603215059
466,-16.534722913646693,14.518487188964642
467,-16.534738494125076,14.520746774263355
468,-16.53475407729234,14.523006359111143
469,-16.534769663148623,14.525265943507929
470,-16.53478525169405,14.52752552745365
471,-16.534800842928743,14.529785110948248
472,-16.534816436852843,14.532044693991653
473,-16.534832033466472,14.53430427658381
474,-16.53484763276976,14.536563858724634
475,-16.53486323476284,14.538823440414074
476,-16.534878839445845,14.54108302165207
477,-16.534894446818896,14.543342602438544
478,-16.534910056882122,14.54560218277345
479,-16.534925669635662,14.54786176265671
480,-16.534941285079643,14.550121342088257
481,-16.534956903214187,14.552380921068027
482,-16.534972524039432,14.554640499595969
483,-16.534988147555506,14.556900077672003
484,-16.535003773762536,14.559159655296073
485,-16.535019402660655,14.561419232468113
486,-16.535035034249987,14.56367880918806
487,-16.53505066853067,14.56593838545584
488,-16.53506630550283,14.568197961271396
489,-16.5350819451666,14.570457536634672
490,-16.535097587522102,14.572717111545586
491,-16.535113232569476,14.574976686004081
492,-16.535128880308843,14.5772362600101
493,-16.535144530740343,14.579495833563568
494,-16.535160183864093,14.581755406664419
495,-16.535175839680235,14.584014979312599
496,-16.535191498188894,14.586274551508037
497,-16.5352071593902,14.588534123250671
498,-16.535222823284286,14.59079369454043
499,-16.535238489871276,14.593053265377257
500,-16.535254159151307,14.595312835761089
501,-16.535269831124506,14.597572405691851
502,-16.535285505791002,14.599831975169492
503,-16.535301183150928,14.602091544193936
504,-16.535316863204415,14.604351112765126
505,-16.53533254595159,14.606610680882984
506,-16.535348231392586,14.608870248547465
507,-16.535363919527533,14.611129815758488
508,-16.53537961035656,14.61338938251601
509,-16.5353953038798,14.615648948819938
510,-16.535411000097376,14.617908514670228
511,-16.53542669900943,14.62016808006681
512,-16.535442400616088,14.62242764500961
513,-16.535499137109007,14.62409581273199
514,-16.53201824464055,14.467143036766304
515,-16.532061866483787,14.468791309756469
516,-16.5320773644039,14.471050907418864
517,-16.532092865006007,14.473310504631792
518,-16.532108368290224,14.475570101395201
519,-16.53212387425669,14.477829697709016
520,-16.532139382905534,14.480089293573169
521,-16.53215489423688,14.482348888987602
522,-16.532170408250852,14.484608483952247
523,-16.532185924947587,14.486868078467042
524,-16.53220144432721,14.48912767253192
525,-16.532216966389853,14.491387266146825
526,-16.53223249113564,14.493646859311676
527,-16.532248018564708,14.49590645202642
528,-16.53226354867718,14.49816604429099
529,-16.532279081473185,14.50042563610532
530,-16.53229461695285,14.50268522746935
531,-16.53231015511631,14.50494481838301
532,-16.532325695963685,14.507204408846235
533,-16.532341239495114,14.509463998858966
534,-16.532356785710725,14.511723588421125
535,-16.532372334610642,14.513983177532667
536,-16.532387886194993,14.516242766193518
537,-16.532403440463916,14.518502354403612
538,-16.53241899741753,14.52076194216288
539,-16.532434557055968,14.523021529471272
540,-16.532450119379362,14.525281116328708
541,-16.532465684387837,14.52754070273513
542,-16.532481252081528,14.529800288690476
543,-16.53249682246056,14.53205987419468
544,-16.53251239552506,14.534319459247676
545,-16.53252797127516,14.536579043849391
546,-16.532543549710997,14.538838627999779
547,-16.532559130832688,14.541098211698758
548,-16.532574714640365,14.543357794946273
549,-16.532590301134164,14.545617377742255
550,-16.532605890314212,14.54787696008665
551,-16.532621482180637,14.550136541979379
552,-16.532637076733565,14.552396123420378
553,-16.532652673973132,14.554655704409596
554,-16.532668273899464,14.556915284946962
555,-16.532683876512692,14.559174865032404
556,-16.532699481812944,14.561434444665863
557,-16.53271508980035,14.563694023847283
558,-16.532730700475042,14.56595360257658
559,-16.53274631383715,14.568213180853704
560,-16.5327619298868,14.570472758678587
561,-16.532777548624125,14.57273233605117
562,-16.53279317004925,14.574991912971376
563,-16.53280879416231,14.57725148943915
564,-16.532824420963436,14.579511065454422
565,-16.53284005045275,14.581770641017137
566,-16.53285568263039,14.584030216127218
567,-16.532871317496486,14.58628979078461
568,-16.53288695505116,14.588549364989243
569,-16.532902595294544,14.590808938741052
570,-16.532918238226777,14.593068512039975
571,-16.53293388384798,14.595328084885953
572,-16.532949532158288,14.59758765727891
573,-16.532965183157824,14.599847229218788
574,-16.53298083684673,14.602106800705528
575,-16.532996493225124,14.604366371739053
576,-16.533012152293143,14.606625942319301
577,-16.533027814050914,14.608885512446216
578,-16.533043478498566,14.611145082119727
579,-16.533059145636237,14.613404651339772
580,-16.53307481546405,14.615664220106288
581,-16.53309048798214,14.617923788419205
582,-16.53310616319063,14.620183356278467
583,-16.53312184108966,14.622442923683996
584,-16.533191442314337,14.623986569096829
585,-16.529703341204495,14.467071725961969
586,-16.529742907137482,14.468806398240602
587,-16.529758381621953,14.471065998358787
588,-16.529773858784356,14.473325598027547
589,-16.529789338624827,14.475585197246831
590,-16.529804821143482,14.477844796016575
591,-16.529820306340458,14.480104394336706
592,-16.529835794215877,14.482363992207164
593,-16.529851284769876,14.484623589627883
594,-16.52986677800258,14.486883186598794
595,-16.529882273914115,14.48914278311984
596,-16.52989777250461,14.491402379190957
597,-16.529913273774202,14.493661974812072
598,-16.529928777723008,14.495921569983125
599,-16.52994428435116,14.498181164704052
600,-16.52995979365879,14.500440758974788
601,-16.529975305646023,14.502700352795276
602,-16.529990820312992,14.504959946165437
603,-16.530006337659827,14.507219539085211
604,-16.530021857686652,14.509479131554544
605,-16.530037380393594,14.51173872357335
606,-16.53005290578079,14.513998315141585
607,-16.53006843384836,14.516257906259176
608,-16.530083964596443,14.51851749692606
609,-16.53009949802516,14.52077708714217
610,-16.530115034134642,14.523036676907445
611,-16.530130572925017,14.525296266221815
612,-16.530146114396416,14.527555855085218
613,-16.53016165854897,14.529815443497597
614,-16.530177205382802,14.532075031458874
615,-16.53019275489805,14.534334618968998
616,-16.530208307094835,14.536594206027889
617,-16.530223861973287,14.538853792635491
618,-16.530239419533544,14.541113378791742
619,-16.530254979775723,14.543372964496578
620,-16.53027054269996,14.54563254974993
621,-16.530286108306385,14.547892134551736
622,-16.530301676595123,14.550151718901922
623,-16.530317247566305,14.552411302800436
624,-16.530332821220068,14.554670886247212
625,-16.53034839755653,14.556930469242182
626,-16.530363976575824,14.559190051785277
627,-16.53037955827808,14.561449633876443
628,-16.530395142663433,14.563709215515605
629,-16.530410729732,14.565968796702707
630,-16.530426319483926,14.568228377437675
631,-16.53044191191933,14.570487957720456
632,-16.530457507038342,14.57274753755098
633,-16.530473104841093,14.575007116929177
634,-16.530488705327716,14.577266695854993
635,-16.530504308498337,14.579526274328359
636,-16.53051991435309,14.581785852349203
637,-16.530535522892094,14.584045429917467
638,-16.53055113411549,14.586305007033092
639,-16.530566748023407,14.588564583696003
640,-16.530582364615967,14.590824159906147
641,-16.530597983893305,14.593083735663445
642,-16.530613605855553,14.595343310967847
643,-16.530629230502836,14.597602885819278
644,-16.530644857835288,14.59986246021768
645,-16.530660487853034,14.602122034162988
646,-16.53067612055621,14.604381607655137
647,-16.53069175594494,14.606641180694046
648,-16.53070739401936,14.608900753279675
649,-16.530723034779594,14.611160325411955
650,-16.53073867822577,14.613419897090813
651,-16.53075432435803,14.615679468316186
652,-16.530769973176497,14.617939039088009
653,-16.530785624681297,14.620198609406227
654,-16.530801278872566,14.622458179270765
655,-16.530895788708825,14.623877872572509
656,-16.527387276099713,14.467000356453276
657,-16.527423945113373,14.46882146388987
658,-16.527439396162073,14.471081066460123
659,-16.527454849884652,14.473340668580997
660,-16.527470306281234,14.47560027025245
661,-16.52748576535195,14.4778598714744
662,-16.527501227096934,14.480119472246793
663,-16.527516691516308,14.482379072569556
664,-16.527532158610203,14.484638672442632
665,-16.52754762837874,14.486898271865947
666,-16.52756310082206,14.489157870839442
667,-16.52757857594028,14.491417469363059
668,-16.527594053733537,14.493677067436721
669,-16.527609534201954,14.495936665060372
670,-16.527625017345663,14.498196262233934
671,-16.52764050316479,14.500455858957366
672,-16.527655991659465,14.502715455230586
673,-16.527671482829817,14.50497505105353
674,-16.527686976675973,14.507234646426141
675,-16.52770247319806,14.50949424134835
676,-16.527717972396218,14.511753835820087
677,-16.52773347427056,14.514013429841299
678,-16.527748978821222,14.516273023411912
679,-16.527764486048333,14.518532616531871
680,-16.527779995952024,14.520792209201097
681,-16.527795508532417,14.523051801419541
682,-16.52781102378965,14.525311393187124
683,-16.527826541723844,14.527570984503791
684,-16.527842062335132,14.529830575369484
685,-16.52785758562364,14.532090165784123
686,-16.5278731115895,14.534349755747652
687,-16.527888640232838,14.536609345259995
688,-16.527904171553782,14.5388689343211
689,-16.52791970555247,14.541128522930908
690,-16.52793524222902,14.54338811108934
691,-16.527950781583566,14.545647698796339
692,-16.52796632361624,14.547907286051839
693,-16.527981868327167,14.550166872855778
694,-16.527997415716474,14.552426459208077
695,-16.528012965784296,14.55468604510869
696,-16.52802851853076,14.556945630557548
697,-16.528044073955993,14.559205215554577
698,-16.528059632060128,14.561464800099733
699,-16.52807519284329,14.563724384192923
700,-16.528090756305613,14.5659839678341
701,-16.52810632244722,14.568243551023201
702,-16.52812189126825,14.570503133760159
703,-16.528137462768818,14.572762716044902
704,-16.528153036949067,14.575022297877375
705,-16.52816861380912,14.577281879257509
706,-16.52818419334911,14.579541460185236
707,-16.528199775569163,14.5818010406605
708,-16.52821536046941,14.584060620683234
709,-16.528230948049984,14.58632020025337
710,-16.528246538311006,14.588579779370848
711,-16.52826213125261,14.590839358035593
712,-16.52827772687493,14.593098936247548
713,-16.528293325178087,14.595358514006652
714,-16.528308926162218,14.597618091312839
715,-16.52832452982745,14.599877668166041
716,-16.528340136173913,14.6021372445662
717,-16.528355745201736,14.604396820513243
718,-16.52837135691105,14.606656396007104
719,-16.528386971301984,14.60891597104773
720,-16.528402588374668,14.611175545635042
721,-16.528418208129228,14.613435119768996
722,-16.528433830565803,14.615694693449509
723,-16.528449455684516,14.617954266676522
724,-16.528465083485496,14.620213839449974
725,-16.528480713968875,14.622473411769791
726,-16.528640310705093,14.623771056067277
727,-16.52507043713662,14.466928940162076
728,-16.525104980415517,14.468836506704156
729,-16.525120408028315,14.47109611172276
730,-16.525135838310938,14.473355716292035
731,-16.52515127126351,14.475615320411933
732,-16.525166706886164,14.477874924082377
733,-16.52518214517902,14.480134527303315
734,-16.525197586142216,14.482394130074667
735,-16.525213029775873,14.484653732396378
736,-16.525228476080127,14.48691333426838
