ProfileID,Longitude,Latitude,T_Year,Start_Date,End_Date,Satellite,error,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,QA_PIXEL
1144384.0,-77.3499984741211,-5.860000133514404,1997.0,1997-01-01,1997-12-31,Landsat-5,,8398.930754066041,9078.59758501725,8938.073681616559,13576.470921636277,10504.332183341547,9031.99211434204,5440.0
1144388.0,-86.0,12.25,1997.0,1997-01-01,1997-12-31,Landsat-5,,9568.85231755424,10846.009861932936,11430.748767258383,15655.912228796844,15888.582347140036,13073.020710059169,5440.0
1144389.0,-74.3,3.7,1997.0,1997-01-01,1997-12-31,Landsat-5,,8297.1728729963,8983.62490752158,8627.076448828606,17687.406165228113,12988.82836004932,9762.442663378542,5440.0
1144395.0,-56.00972222222222,2.0,1997.0,1997-01-01,1997-12-31,Landsat-5,,8582.285750636132,9361.39796437659,9682.892366412216,14505.804834605598,15852.595165394405,11849.600508905856,5440.0
1144390.0,-76.65,2.4,1997.0,1997-01-01,1997-12-31,Landsat-5,,10174.870744943262,10723.454366058217,10431.16699555994,16358.260236803158,12702.256536753823,10392.491119881599,5465.243216576222
1144396.0,-68.98,9.0,1997.0,1997-01-01,1997-12-31,Landsat-5,,8639.904761904761,9409.578830495928,9241.3802121885,16987.069084628667,15364.703923019986,11334.483098939056,5440.0
1144412.0,-59.5,6.67,1997.0,1997-01-01,1997-12-31,Landsat-5,get_landsat_data 1 : Aucune image trouvée pour  Landsat-5 1997-01-01-1997-12-31,,,,,,,
1144402.0,-71.5,-33.7,1997.0,1997-01-01,1997-12-31,Landsat-5,,8299.524759793052,9501.923872875092,9284.467602857849,18040.474993840853,14064.053215077607,10802.70830253757,5440.0
1144403.0,-74.69972222222222,-12.5,1997.0,1997-01-01,1997-12-31,Landsat-5,,9391.177525252526,10628.213636363636,11718.45202020202,15560.330555555553,16223.743686868687,13351.89772727273,5440.0
1144406.0,-65.63972222222222,7.34,1997.0,1997-01-01,1997-12-31,Landsat-5,,8661.789162561576,9327.323891625616,9448.052709359605,13093.373645320196,14132.0921182266,11223.533743842363,5440.0
1144404.0,-72.09972222222223,-17.0,1997.0,1997-01-01,1997-12-31,Landsat-5,,12226.58215613383,13135.767286245353,14070.737794299877,14646.344237918218,15420.839405204462,14336.82775712515,5440.0
1144405.0,-64.5,-18.129722222222224,1997.0,1997-01-01,1997-12-31,Landsat-5,,8031.120689655173,8211.567980295566,8279.487684729065,9699.519704433498,9746.3302955665,8767.339655172414,5442.254187192118
1144422.0,-60.52,8.029722222222222,1997.0,1997-01-01,1997-12-31,Landsat-5,get_landsat_data 1 : Aucune image trouvée pour  Landsat-5 1997-01-01-1997-12-31,,,,,,,
1144418.0,-54.93,5.349722222222222,1997.0,1997-01-01,1997-12-31,Landsat-5,,7914.21050036973,8541.53684988908,8136.473995563222,17199.347054473743,12078.40547202366,8972.939610549667,5440.0
1144419.0,-69.5,11.369722222222222,1997.0,1997-01-01,1997-12-31,Landsat-5,,8477.58401184308,9379.902788058233,9069.126572908957,17403.976807303232,13126.737725141873,9942.029114236366,5440.0
1144420.0,-71.08,10.71,1997.0,1997-01-01,1997-12-31,Landsat-5,,9292.073170731712,10663.012811037204,11198.37102734664,18742.801428923387,18098.13377679232,13487.77506775068,5440.0
1144421.0,-62.91972222222222,8.829722222222221,1997.0,1997-01-01,1997-12-31,Landsat-5,,9269.488905325448,9977.806213017751,9915.937623274162,16308.915680473374,14318.132642998029,10809.936143984221,5442.84516765286
1144411.0,-59.58,2.92,1997.0,1997-01-01,1997-12-31,Landsat-5,,9865.878833208679,11013.218399401647,11458.20019945151,15703.353029169788,17417.44203440539,13437.963101470963,5440.0
1144444.0,-65.87916666666666,18.093055555555555,1997.0,1997-01-01,1997-12-31,Landsat-5,get_landsat_data 1 : Aucune image trouvée pour  Landsat-5 1997-01-01-1997-12-31,,,,,,,
1144424.0,-66.91972222222222,6.579722222222222,1997.0,1997-01-01,1997-12-31,Landsat-5,,9433.727700693757,10593.166005946485,11279.733399405353,16532.317145688805,17613.314915758176,14360.420713577802,5440.0
1144442.0,-70.06972222222223,-15.819722222222222,1997.0,1997-01-01,1997-12-31,Landsat-5,,10092.106403940887,11473.331280788176,12724.249507389164,16029.071674876848,18861.381280788177,15356.16354679803,5440.0
