ProfileID,Longitude,Latitude,T_Year,Start_Date,End_Date,Satellite,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,QA_PIXEL
IRD_291,-16.500438573015977,14.577647553668804,2016,2016-01-01,2016-12-31,Landsat-8,10161.664062500007,11019.224798387098,13381.809223790322,15929.85030241936,20714.479838709685,27152.54410282259,24611.539566532265,21824.0
IRD_292,-16.500935987242876,14.577928413675508,2016,2016-01-01,2016-12-31,Landsat-8,10175.893596059117,11031.996305418721,13420.78325123153,15938.668965517243,20710.007881773407,26995.250000000007,24494.96157635469,21824.0
IRD_294,-16.499581928501566,14.578660783237108,2016,2016-01-01,2016-12-31,Landsat-8,10229.667324291002,11115.739580764488,13561.645622688042,16179.46017262639,20872.30332922318,27594.275955610367,24695.171393341552,21824.0
IRD_296,-16.499503847641467,14.579088748942224,2016,2016-01-01,2016-12-31,Landsat-8,10275.732939147576,11163.340231584136,13612.511702389753,16277.645971914266,20848.316826804632,27738.78492239468,25082.396156688843,21824.0
IRD_295,-16.49989765422211,14.578781974243622,2016,2016-01-01,2016-12-31,Landsat-8,10275.591625615767,11146.11822660099,13607.470935960595,16268.682266009855,20932.950492610842,27787.069458128084,25093.508620689656,21824.0
IRD_293,-16.499837807325154,14.578245234653236,2016,2016-01-01,2016-12-31,Landsat-8,10257.94233612617,11168.29053721045,13602.12543124692,16311.095860029573,21052.237309019227,27854.164859536715,24992.100049285367,21824.0
IRD_297,-16.499851753326993,14.579342197561369,2016,2016-01-01,2016-12-31,Landsat-8,10273.373571783408,11140.305265772477,13622.104073522103,16258.735221063092,20904.947342275213,27661.012170889222,24987.04346746149,21824.0
IRD_299,-16.501543438294345,14.579822186166455,2016,2016-01-01,2016-12-31,Landsat-8,9904.597338590438,10745.595860029574,12968.263923114833,15227.138738294729,19979.794972893058,25920.903647116815,23375.32429768359,21824.0
IRD_298,-16.498336695542196,14.57974497166962,2016,2016-01-01,2016-12-31,Landsat-8,10022.20734714004,10885.481262327416,13167.943540433926,15533.273422090731,20061.39349112426,27030.216469428004,24237.058185404338,21824.0
IRD_300,-16.50194253435704,14.580358217624264,2016,2016-01-01,2016-12-31,Landsat-8,10006.749692042376,10840.161369795516,13097.234540527226,15466.108647450112,20281.9561468342,26382.203991130824,23820.361172702644,21824.0
IRD_302,-16.49894597382456,14.580632600464373,2016,2016-01-01,2016-12-31,Landsat-8,10180.615043156597,11071.348458692974,13521.7859432799,16107.180024660913,20827.34155363748,27451.214796547476,24670.982737361286,21824.0
IRD_303,-16.499713484075873,14.581182650533936,2016,2016-01-01,2016-12-31,Landsat-8,10418.315255076772,11308.2117384844,13844.108469539378,16582.160227835564,21173.199356116897,27879.87667161962,25433.799405646365,21824.0
IRD_301,-16.50031703542733,14.580118638039277,2016,2016-01-01,2016-12-31,Landsat-8,10057.535501489576,10943.354270109236,13292.31330685204,15797.467229394244,20567.177755710025,26677.17576961272,23803.471201588884,21824.0
IRD_304,-16.500294745612543,14.58157880557787,2016,2016-01-01,2016-12-31,Landsat-8,10087.57705823293,10925.809487951805,13264.848644578311,15785.585592369478,20402.825050200798,26799.945532128517,24239.09161646586,21824.0
IRD_306,-16.500402035586667,14.582580179386657,2016,2016-01-01,2016-12-31,Landsat-8,10069.051244148808,10969.417344173442,13303.363143631439,15739.484355752651,20195.15742793792,26713.13747228382,24221.255974377924,21824.0
IRD_307,-16.50171522740474,14.58198043970093,2016,2016-01-01,2016-12-31,Landsat-8,9913.62036108325,10749.329739217657,12944.33575727182,15249.79914744233,19595.1850551655,26286.27131394183,23597.096288866604,21824.0
IRD_305,-16.50103383283813,14.582413882829949,2016,2016-01-01,2016-12-31,Landsat-8,10067.592510470558,10937.669130327668,13272.563932002957,15720.372751909337,20073.62675535846,26993.623798965258,24475.991623552593,21824.0
IRD_310,-16.499832338616443,14.583161708232353,2016,2016-01-01,2016-12-31,Landsat-8,10227.38664366683,11103.000985707247,13463.18284869394,15776.617299162148,20369.682602267127,26818.316412025626,24255.534499753572,21824.0
IRD_309,-16.50079065663627,14.58314407417588,2016,2016-01-01,2016-12-31,Landsat-8,10018.029071199804,10926.165065287018,13287.457501847744,15675.624045331364,20024.217294900223,26815.015274698202,24105.20004927322,21824.0
IRD_308,-16.500055336443417,14.583023085015375,2016,2016-01-01,2016-12-31,Landsat-8,10126.580867850098,11038.46030571992,13365.385355029584,15669.494822485207,20228.324457593688,26432.849605522682,23829.568293885604,21824.0
IRD_311,-16.499662331456037,14.583396625235563,2016,2016-01-01,2016-12-31,Landsat-8,10266.408183386739,11182.428395366038,13528.542272615234,16013.57899926054,20586.043628296775,27509.16933694848,24907.53216662559,21824.0
IRD_312,-16.49579920760873,14.580490194894324,2016,2016-01-01,2016-12-31,Landsat-8,10036.666834677419,10952.544354838708,13283.211945564515,15707.503024193547,20253.72076612903,26914.878528225803,24018.80947580645,21824.0
IRD_314,-16.490964166909258,14.58190604302808,2016,2016-01-01,2016-12-31,Landsat-8,10658.884938271605,11512.603209876543,14170.706913580247,17146.56098765432,21676.919259259255,28445.50469135802,25971.218024691352,21824.0
IRD_313,-16.49616176981909,14.583702502831905,2016,2016-01-01,2016-12-31,Landsat-8,10132.694677180876,11106.024889107934,13492.1513060621,15832.347954657465,20361.772301626417,27364.202562838833,24488.312715623455,21824.0
IRD_315,-16.491549389985913,14.581573753829824,2016,2016-01-01,2016-12-31,Landsat-8,10589.935595739411,11446.190487986125,14101.295268763932,17070.294525637848,21609.478325489225,28416.778548427053,25720.590042110478,21824.0
IRD_318,-16.499052984304083,14.591520706144944,2016,2016-01-01,2016-12-31,Landsat-8,9869.4908037289,10731.62181909801,12875.01788863694,15094.329554043841,19926.80196523053,26491.159989921896,23584.3345930965,21824.0
IRD_319,-16.49849504685679,14.59160880072991,2016,2016-01-01,2016-12-31,Landsat-8,9898.40551860064,10808.776792313378,12990.150283321012,15219.291697462428,19927.826065533383,26609.004188223695,23730.77851687607,21824.0
IRD_316,-16.49564394594248,14.581583416167158,2016,2016-01-01,2016-12-31,Landsat-8,10209.638738294727,11115.271315919172,13555.700591424345,16057.483982257265,20635.998521439127,27235.23804829965,24508.602267126662,21824.0
IRD_317,-16.498920041093626,14.590979003931931,2016,2016-01-01,2016-12-31,Landsat-8,9941.442680776014,10819.007054673722,12994.670697908792,15164.47669438146,19955.620811287477,26350.612496850594,23556.716049382718,21824.0
IRD_320,-16.497754700447018,14.591304603815681,2016,2016-01-01,2016-12-31,Landsat-8,9841.913054187193,10750.152709359607,12933.980788177341,15049.971428571429,19605.62019704434,26224.26206896552,23376.189901477832,21824.0
IRD_322,-16.496813086097063,14.591572587634055,2016,2016-01-01,2016-12-31,Landsat-8,9800.14232488823,10638.01564828614,12784.59736711376,14832.393939393942,19287.56929955291,25645.131644311972,22788.20491803279,21824.0
IRD_321,-16.49719669766005,14.591482460386795,2016,2016-01-01,2016-12-31,Landsat-8,9692.515659679406,10536.866091245376,12620.185203452527,14607.378545006166,19129.971639950672,25480.131689272497,22559.718865598028,21824.0
IRD_323,-16.49646903652278,14.591785343712077,2016,2016-01-01,2016-12-31,Landsat-8,9924.231148348941,10793.694184327256,12986.934943321838,15176.022917693448,19611.24273040907,26233.18334154757,23462.101527846236,21824.0
IRD_324,-16.496897946994636,14.59193986999018,2016,2016-01-01,2016-12-31,Landsat-8,9861.98866213152,10735.729654824892,12881.223985890652,15007.692365835224,19508.34038800706,26085.244142101288,23236.223230032756,21824.0
IRD_327,-16.50013512479311,14.591962931197765,2016,2016-01-01,2016-12-31,Landsat-8,10049.163914222334,10920.137293566675,13275.81562731082,15707.46512201134,20603.689918659107,26992.335223071244,24087.030564456498,21824.0
IRD_326,-16.498850963269,14.592264570035601,2016,2016-01-01,2016-12-31,Landsat-8,9854.899574254949,10688.57049837215,12838.474330077635,15123.985224142247,19907.946656649132,26675.263461056846,23589.49161031806,21824.0
IRD_328,-16.500204259654872,14.58714873376146,2016,2016-01-01,2016-12-31,Landsat-8,9850.070953436812,10698.336043360436,12758.727765459476,14929.210889381622,19557.02291204731,26643.972160630703,23837.66715939887,21824.0
IRD_325,-16.497445879659107,14.592023852277668,2016,2016-01-01,2016-12-31,Landsat-8,9820.606314750865,10688.2533300444,12799.092007893436,14905.671682289098,19458.9472126295,26187.558707449432,23346.480019733597,21824.0
IRD_329,-16.50010718664654,14.586079494468713,2016,2016-01-01,2016-12-31,Landsat-8,9804.6446525382,10648.360275998031,12710.384672252345,14858.257269590935,19441.397732873338,26445.72695909315,23589.952439625442,21824.0
